Piątek,14,Sierpień,2026,21:17:20:00009-VCID:1C3761778CABCE7337-5178,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'015,,,,Grupa C:,'016
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Zliczanie,Zliczanie,Zliczanie, ,,Zliczanie, , , 
,828.56,1728,85.5,0.0,11111111,828.90,0,0,0,nieaktywna,828.21,0, , ,aktywna
,829.63,2080,85.5,0.0,11111101,829.96,0,0,0,nieaktywna,829.26,0, , ,nieaktywna
,830.66,2016,85.5,0.0,11101001,831.00,0,0,0,nieaktywna,830.30,0, , ,nieaktywna
,831.70,1952,85.5,0.0,11101011,832.07,0,0,0,nieaktywna,831.35,0, , ,nieaktywna
,832.79,1920,85.5,-2.0,11101011,833.17,0,0,0,nieaktywna,832.41,0, , ,nieaktywna
,833.92,1888,85.5,-2.0,11101011,834.29,0,0,0,aktywna,833.55,0, , ,aktywna
,835.03,1824,85.5,-0.8,11101011,835.41,0,0,0,aktywna,834.67,0, , ,aktywna
,836.16,1824,85.5,0.0,11101011,836.51,0,0,0,aktywna,835.78,0, , ,aktywna
,837.26,1824,85.5,1.6,11101011,837.62,0,0,0,aktywna,836.89,0, , ,aktywna
,838.36,1856,85.5,2.3,11101011,838.73,0,0,0,aktywna,837.99,0, , ,aktywna
,839.45,1856,84.0,2.7,11101011,839.81,0,0,0,aktywna,839.09,0, , ,aktywna
,840.54,1856,84.0,2.7,11101011,840.92,0,0,0,aktywna,840.17,0, , ,aktywna
,841.65,1888,84.0,2.3,11101011,842.01,0,0,0,aktywna,841.28,0, , ,aktywna
,842.75,1856,85.5,0.8,11101011,843.12,0,0,0,aktywna,842.39,0, , ,aktywna
,843.84,1856,84.0,0.8,11101011,844.20,0,0,0,aktywna,843.49,0, , ,aktywna
,844.96,1824,84.0,0.4,11101011,845.36,0,0,0,aktywna,844.57,0, , ,aktywna
,846.12,1792,84.0,-0.8,11101011,846.50,0,0,0,nieaktywna,845.75,0, , ,aktywna
,847.23,1760,84.0,0.4,11101011,847.58,0,0,0,nieaktywna,846.86,0, , ,nieaktywna
,848.32,1728,84.0,0.4,11111111,848.65,0,0,0,nieaktywna,847.94,0, , ,aktywna
,849.34,1664,84.0,0.0,11111111,849.68,0,0,0,nieaktywna,848.97,0, , ,nieaktywna
,850.39,1600,84.0,0.0,11101011,850.74,0,0,0,aktywna,850.01,0, , ,nieaktywna
,851.44,1600,84.0,0.0,11101011,851.77,0,0,0,aktywna,851.06,0, , ,aktywna
,852.43,1632,84.0,1.6,11101011,852.77,0,0,0,aktywna,852.10,0, , ,aktywna
,853.50,1696,84.0,4.3,11101011,853.87,0,0,0,aktywna,853.11,0, , ,aktywna
,854.62,1760,84.0,5.5,11101011,855.00,0,0,0,aktywna,854.25,0, , ,aktywna
,855.75,1824,84.0,5.9,11101011,856.12,0,0,0,aktywna,855.36,0, , ,aktywna
,856.86,1888,84.0,5.1,11101011,857.23,0,0,0,aktywna,856.50,0, , ,aktywna
,857.97,1952,85.5,2.0,11101011,858.32,0,0,0,aktywna,857.60,0, , ,aktywna
,859.03,1984,84.0,0.4,11101011,859.39,0,0,0,aktywna,858.67,0, , ,aktywna
,860.09,2016,84.0,-1.2,11101001,860.44,0,0,0,aktywna,859.75,0, , ,aktywna
,861.15,2016,84.0,-1.6,11101001,861.50,0,0,0,aktywna,860.78,0, , ,aktywna
,862.20,2048,84.0,-2.7,11101001,862.55,0,0,0,aktywna,861.85,0, , ,aktywna
,863.25,2048,84.0,-2.7,11101001,863.59,0,0,0,aktywna,862.89,0, , ,aktywna
,864.29,2080,84.0,-2.7,11101001,864.64,0,0,0,aktywna,863.94,0, , ,aktywna
,865.33,2080,84.0,-1.6,11101001,865.68,0,0,0,aktywna,864.99,0, , ,aktywna
,866.37,2112,84.0,-0.8,11101001,866.72,0,0,0,aktywna,866.02,0, , ,aktywna
,867.40,2112,85.5,-0.8,11101001,867.74,0,0,0,aktywna,867.06,0, , ,aktywna
,868.44,2112,85.5,-1.2,11101001,868.78,0,0,0,aktywna,868.09,0, , ,aktywna
,869.48,2112,84.0,-1.2,11101001,869.81,0,0,0,aktywna,869.12,0, , ,aktywna
,870.50,2144,85.5,-1.2,11101001,870.83,0,0,0,aktywna,870.16,0, , ,aktywna
,871.52,2144,85.5,-3.5,11101001,871.86,0,0,0,aktywna,871.17,0, , ,aktywna
,872.54,2176,85.5,-3.5,11101001,872.88,0,0,0,aktywna,872.20,0, , ,aktywna
,873.53,2176,85.5,-4.3,11101001,873.88,0,0,0,aktywna,873.21,0, , ,aktywna
,874.55,2112,85.5,-3.1,11101001,874.90,0,0,0,aktywna,874.21,0, , ,aktywna
,875.59,2048,84.0,-4.3,11101001,875.95,0,0,0,nieaktywna,875.24,0, , ,aktywna
,876.64,2016,85.5,-5.1,11101001,877.00,0,0,0,aktywna,876.30,0, , ,nieaktywna
,877.73,1984,85.5,-2.7,11101001,878.09,0,0,0,aktywna,877.36,0, , ,aktywna
,878.81,1952,85.5,0.0,11101011,879.17,0,0,0,aktywna,878.46,0, , ,aktywna
,879.91,1952,85.5,0.0,11101011,880.27,0,0,0,aktywna,879.55,0, , ,aktywna
,881.00,1952,85.5,-0.8,11101011,881.36,0,0,0,aktywna,880.62,0, , ,aktywna
,882.08,1952,85.5,-0.4,11101011,882.45,0,0,0,aktywna,881.72,0, , ,aktywna
,883.19,1952,85.5,-0.4,11101011,883.55,0,0,0,aktywna,882.81,0, , ,aktywna
,884.29,1920,85.5,-0.8,11101011,884.67,0,0,0,aktywna,883.92,0, , ,aktywna
,885.40,1920,85.5,-1.2,11101011,885.77,0,0,0,aktywna,885.04,0, , ,aktywna
,886.51,1920,85.5,-1.6,11101011,886.89,0,0,0,aktywna,886.14,0, , ,aktywna
,887.62,1888,85.5,-1.6,11101011,888.00,0,0,0,aktywna,887.26,0, , ,aktywna
,888.74,1888,85.5,-0.4,11101011,889.12,0,0,0,aktywna,888.38,0, , ,aktywna
,889.84,1920,85.5,-0.4,11101011,890.22,0,0,0,aktywna,889.48,0, , ,aktywna
,890.95,1920,85.5,0.8,11101011,891.32,0,0,0,aktywna,890.58,0, , ,aktywna
,892.05,1920,85.5,0.0,11101011,892.42,0,0,0,aktywna,891.69,0, , ,aktywna
,893.15,1920,85.5,-0.4,11101011,893.53,0,0,0,aktywna,892.78,0, , ,aktywna
,894.27,1920,85.5,-0.4,11101011,894.64,0,0,0,aktywna,893.91,0, , ,aktywna
,895.38,1920,85.5,-0.8,11101011,895.73,0,0,0,aktywna,895.00,0, , ,aktywna
,896.47,1920,85.5,-1.2,11101011,896.82,0,0,0,aktywna,896.09,0, , ,aktywna
,897.55,1920,85.5,-2.0,11101011,897.91,0,0,0,aktywna,897.18,0, , ,aktywna
,898.64,1920,85.5,-2.0,11101011,899.01,0,0,0,aktywna,898.28,0, , ,aktywna
,899.74,1920,85.5,-1.6,11101011,900.10,0,0,0,aktywna,899.37,0, , ,aktywna
,900.82,1952,85.5,-1.2,11101011,901.19,0,0,0,aktywna,900.45,0, , ,aktywna
,901.91,1920,85.5,-2.0,11101011,902.27,0,0,0,aktywna,901.54,0, , ,aktywna
,903.01,1920,85.5,2.3,11101011,903.38,0,0,0,aktywna,902.64,0, , ,aktywna
,904.10,1952,85.5,4.7,11101011,904.47,0,0,0,aktywna,903.73,0, , ,aktywna
,905.19,1984,85.5,3.9,11101011,905.56,0,0,0,aktywna,904.82,0, , ,aktywna
,906.28,1984,85.5,4.3,11101001,906.64,0,0,0,aktywna,905.92,0, , ,aktywna
,907.33,2016,85.5,3.9,11101001,907.68,0,0,0,aktywna,906.99,0, , ,aktywna
,908.42,2048,85.5,1.2,11101001,908.78,0,0,0,aktywna,908.04,0, , ,aktywna
,909.48,2080,85.5,0.0,11101001,909.82,0,0,0,aktywna,909.14,0, , ,aktywna
,910.50,2112,85.5,-0.4,11101001,910.84,0,0,0,aktywna,910.16,0, , ,aktywna
,911.53,2112,85.5,-0.8,11101001,911.88,0,0,0,aktywna,911.19,0, , ,aktywna
,912.57,2112,85.5,-1.2,11101001,912.92,0,0,0,aktywna,912.23,0, , ,aktywna
,913.63,2112,85.5,-0.8,11101001,913.97,0,0,0,aktywna,913.26,0, , ,aktywna
,914.66,2080,85.5,-1.6,11101001,914.99,0,0,0,aktywna,914.31,0, , ,aktywna
,915.68,2048,85.5,-4.7,11101001,916.06,0,0,0,aktywna,915.33,0, , ,aktywna
,916.78,2016,85.5,-4.3,11101001,917.15,0,0,0,aktywna,916.44,0, , ,aktywna
,917.86,1920,85.5,-5.5,11101011,918.23,0,0,0,aktywna,917.50,0, , ,aktywna
,918.97,1824,85.5,-5.5,11101011,919.31,0,0,0,nieaktywna,918.61,0, , ,aktywna
,919.96,1120,85.5,0.0,11111111,920.28,0,0,0,aktywna,919.64,0, , ,nieaktywna
,920.92,1056,85.5,0.0,11111111,921.22,0,0,0,nieaktywna,920.59,0, , ,aktywna
,921.84,864,85.5,0.0,11111111,922.14,0,0,0,aktywna,921.53,0, , ,nieaktywna
,922.74,864,85.5,0.0,11111111,923.04,0,0,0,aktywna,922.43,0, , ,aktywna
,923.64,896,85.5,1.2,11111111,923.95,0,0,0,nieaktywna,923.34,0, , ,nieaktywna
,924.56,896,85.5,2.3,11111111,924.87,0,0,0,nieaktywna,924.25,0, , ,nieaktywna
,925.50,896,85.5,3.1,10111111,925.80,0,0,0,nieaktywna,925.19,0, , ,nieaktywna
,926.39,1216,85.5,3.9,10101011,926.75,0,0,0,nieaktywna,926.10,0, , ,nieaktywna
,927.47,1600,85.5,3.9,10101011,927.82,0,0,0,nieaktywna,927.11,0, , ,nieaktywna
,928.55,1504,85.5,2.7,10101011,928.91,0,0,0,aktywna,928.17,0, , ,aktywna
,929.59,1536,85.5,2.3,10101011,929.95,0,0,0,aktywna,929.25,0, , ,aktywna
,930.65,1536,85.5,-0.4,10101011,931.01,0,0,0,aktywna,930.32,0, , ,aktywna
,931.69,1568,87.0,-1.6,10101011,932.03,0,0,0,aktywna,931.35,0, , ,aktywna
,932.77,1568,85.5,-4.3,10101011,933.12,0,0,0,aktywna,932.40,0, , ,aktywna
,933.85,1600,85.5,-4.3,10101011,934.17,0,0,0,aktywna,933.49,0, , ,aktywna
,934.88,1600,87.0,-3.1,10101011,935.24,0,0,0,aktywna,934.53,0, , ,aktywna
,935.96,1664,85.5,-0.8,10101011,936.32,0,0,0,aktywna,935.58,0, , ,aktywna
,937.06,1728,85.5,1.2,10101011,937.44,0,0,0,aktywna,936.69,0, , ,aktywna
,938.21,1824,87.0,1.6,10101011,938.59,0,0,0,aktywna,937.84,0, , ,aktywna
,939.33,1888,87.0,1.2,10101011,939.69,0,0,0,aktywna,938.97,0, , ,aktywna
,940.42,1952,85.5,-0.8,10101011,940.78,0,0,0,aktywna,940.06,0, , ,aktywna
,941.49,2048,85.5,-2.3,10101001,941.83,0,0,0,aktywna,941.14,0, , ,aktywna
,942.53,2112,87.0,-0.8,10101001,942.88,0,0,0,aktywna,942.18,0, , ,aktywna
,943.56,2240,85.5,-2.0,10101001,943.89,0,0,0,aktywna,943.22,0, , ,aktywna
,944.55,2272,85.5,-3.9,10101001,944.89,0,0,0,aktywna,944.22,0, , ,aktywna
,945.56,2272,85.5,-4.3,10101001,945.89,0,0,0,aktywna,945.22,0, , ,aktywna
,946.57,2304,85.5,-4.3,10101001,946.91,0,0,0,aktywna,946.24,0, , ,aktywna
,947.58,2336,85.5,-3.1,10101001,947.91,0,0,0,aktywna,947.23,0, , ,aktywna
,948.60,2336,85.5,-3.1,10101001,948.94,0,0,0,aktywna,948.26,0, , ,aktywna
,949.60,2368,85.5,-2.7,10101001,949.92,0,0,0,aktywna,949.27,0, , ,aktywna
,950.57,2368,85.5,-3.1,10101001,950.90,0,0,0,aktywna,950.24,0, , ,aktywna
,951.56,2400,85.5,-2.3,10101001,951.89,0,0,0,aktywna,951.23,0, , ,aktywna
,952.57,2400,85.5,-2.7,10101001,952.92,0,0,0,aktywna,952.24,0, , ,aktywna
,953.61,2400,85.5,-5.1,10101001,953.93,0,0,0,aktywna,953.27,0, , ,aktywna
,954.62,2368,85.5,-4.7,10101001,955.00,0,0,0,aktywna,954.26,0, , ,aktywna
,955.65,2400,85.5,-4.7,10101001,955.99,0,0,0,aktywna,955.32,0, , ,aktywna
,956.70,2400,85.5,-2.3,10101001,957.03,0,0,0,aktywna,956.34,0, , ,aktywna
,957.75,2432,85.5,-2.7,10101001,958.10,0,0,0,aktywna,957.40,0, , ,aktywna
,958.80,2464,85.5,-3.9,10101001,959.16,0,0,0,aktywna,958.46,0, , ,aktywna
,959.80,2496,87.0,-3.9,10101001,960.14,0,0,0,aktywna,959.49,0, , ,aktywna
,960.82,2528,87.0,-2.0,10101001,961.16,0,0,0,aktywna,960.49,0, , ,aktywna
,961.81,2528,87.0,-2.7,10111101,962.12,0,0,0,nieaktywna,961.48,0, , ,nieaktywna
,962.77,2432,87.0,0.0,10111101,963.08,0,0,0,nieaktywna,962.46,0, , ,nieaktywna
,963.74,2336,87.0,0.0,10101001,964.06,0,0,0,nieaktywna,963.42,0, , ,nieaktywna
,964.72,2304,87.0,0.0,10101001,965.04,0,0,0,nieaktywna,964.39,0, , ,nieaktywna
,965.70,2304,87.0,-4.7,10101001,966.04,0,0,0,nieaktywna,965.38,0, , ,nieaktywna
,966.73,2304,87.0,-5.5,10101001,967.05,0,0,0,nieaktywna,966.39,0, , ,nieaktywna
,967.71,2272,87.0,-7.0,10111101,968.05,0,0,0,nieaktywna,967.38,0, , ,nieaktywna
,968.73,1152,87.0,0.0,10111111,969.05,0,0,0,nieaktywna,968.42,0, , ,nieaktywna
,969.66,1120,87.0,0.0,10111111,969.96,0,0,0,nieaktywna,969.34,0, , ,aktywna
,970.57,896,87.0,0.0,10111111,970.86,0,0,0,aktywna,970.27,0, , ,nieaktywna
,971.48,1408,87.0,1.6,10111111,971.84,0,0,0,nieaktywna,971.17,0, , ,aktywna
,972.45,1440,87.0,0.0,10101011,972.81,0,0,0,aktywna,972.12,0, , ,aktywna
,973.48,1408,87.0,1.2,10101011,973.82,0,0,0,aktywna,973.16,0, , ,aktywna
,974.52,1408,87.0,2.3,10101011,974.89,0,0,0,aktywna,974.17,0, , ,aktywna
,975.60,1408,87.0,3.9,10101011,975.95,0,0,0,aktywna,975.23,0, , ,aktywna
,976.65,1504,87.0,5.9,10101011,977.03,0,0,0,aktywna,976.27,0, , ,aktywna
,977.74,1600,87.0,5.1,10101011,978.09,0,0,0,aktywna,977.38,0, , ,aktywna
,978.85,1664,87.0,4.3,10101011,979.18,0,0,0,aktywna,978.49,0, , ,aktywna
,979.94,1792,87.0,1.6,10101011,980.31,0,0,0,aktywna,979.56,0, , ,nieaktywna
,981.05,1888,87.0,1.2,10101011,981.40,0,0,0,aktywna,980.68,0, , ,aktywna
,982.11,1984,87.0,0.0,10101011,982.47,0,0,0,aktywna,981.77,0, , ,aktywna
,983.16,2048,87.0,-0.4,10101001,983.51,0,0,0,aktywna,982.82,0, , ,aktywna
,984.22,2144,87.0,0.8,10101001,984.56,0,0,0,aktywna,983.86,0, , ,aktywna
,985.21,2208,87.0,-0.4,10101001,985.54,0,0,0,aktywna,984.88,0, , ,aktywna
,986.23,2272,87.0,0.4,10101001,986.57,0,0,0,aktywna,985.89,0, , ,aktywna
,987.23,2304,87.0,0.4,11101001,987.56,0,0,0,aktywna,986.90,0, , ,aktywna
,988.23,2336,87.0,-0.4,11101001,988.59,0,0,0,aktywna,987.89,0, , ,aktywna
,989.28,2336,87.0,-2.0,11101001,989.61,0,0,0,aktywna,988.93,0, , ,aktywna
,990.30,2176,87.0,-6.6,11101001,990.64,0,0,0,aktywna,989.95,0, , ,aktywna
,991.35,2080,87.0,-5.5,11101001,991.68,0,0,0,aktywna,990.98,0, , ,aktywna
,992.41,2048,87.0,-3.1,11101001,992.75,0,0,0,aktywna,992.05,0, , ,aktywna
,993.44,2016,87.0,-1.6,11101001,993.79,0,0,0,aktywna,993.10,0, , ,aktywna
,994.53,1984,87.0,-2.0,11101011,994.90,0,0,0,aktywna,994.16,0, , ,aktywna
,995.68,1888,87.0,-1.6,11101011,996.04,0,0,0,aktywna,995.29,0, , ,aktywna
,996.79,1888,87.0,0.0,11101011,997.17,0,0,0,aktywna,996.42,0, , ,aktywna
,997.91,1920,87.0,0.4,11101011,998.26,0,0,0,aktywna,997.54,0, , ,aktywna
,998.98,1984,87.0,0.8,11101001,999.34,0,0,0,aktywna,998.62,0, , ,aktywna
,1000.07,1984,87.0,-1.2,11101001,1000.41,0,0,0,aktywna,999.70,0, , ,aktywna
,1001.11,1984,87.0,-1.6,11101001,1001.47,0,0,0,aktywna,1000.75,0, , ,aktywna
,1002.20,1984,87.0,-2.0,11101011,1002.57,0,0,0,aktywna,1001.84,0, , ,aktywna
,1003.29,1920,87.0,-1.2,11101011,1003.66,0,0,0,aktywna,1002.92,0, , ,aktywna
,1004.38,1952,87.0,-1.2,11101011,1004.72,0,0,0,aktywna,1004.01,0, , ,aktywna
,1005.44,1952,87.0,-1.2,11101011,1005.81,0,0,0,aktywna,1005.07,0, , ,aktywna
,1006.53,1920,87.0,0.0,11101011,1006.89,0,0,0,aktywna,1006.18,0, , ,aktywna
,1007.63,1888,87.0,-3.1,11101011,1008.01,0,0,0,aktywna,1007.26,0, , ,aktywna
,1008.72,1952,87.0,-0.8,11101011,1009.08,0,0,0,aktywna,1008.38,0, , ,aktywna
,1009.80,2080,88.5,0.0,11101001,1010.14,0,0,0,aktywna,1009.44,0, , ,aktywna
,1010.84,2112,88.5,-1.2,11101001,1011.20,0,0,0,aktywna,1010.50,0, , ,aktywna
,1011.91,2048,88.5,-2.3,11101001,1012.25,0,0,0,aktywna,1011.54,0, , ,aktywna
,1012.95,1984,88.5,-2.7,11101001,1013.31,0,0,0,aktywna,1012.60,0, , ,aktywna
,1014.03,1984,88.5,0.0,11101011,1014.39,0,0,0,aktywna,1013.67,0, , ,aktywna
,1015.12,1984,88.5,0.8,11101001,1015.49,0,0,0,aktywna,1014.75,0, , ,aktywna
,1016.20,2144,88.5,0.4,11101001,1016.54,0,0,0,aktywna,1015.84,0, , ,aktywna
,1017.21,2272,88.5,0.4,11101001,1017.55,0,0,0,aktywna,1016.88,0, , ,aktywna
,1018.23,2432,88.5,-0.4,11101001,1018.59,0,0,0,aktywna,1017.88,0, , ,aktywna
,1019.25,2528,88.5,-1.2,11101001,1019.60,0,0,0,aktywna,1018.90,0, , ,aktywna
,1020.29,2560,88.5,-2.0,11101001,1020.64,0,0,0,aktywna,1019.93,0, , ,aktywna
,1021.33,2560,88.5,-2.7,11101001,1021.66,0,0,0,aktywna,1020.98,0, , ,aktywna
,1022.35,2464,88.5,-6.6,11101001,1022.70,0,0,0,aktywna,1022.00,0, , ,aktywna
,1023.43,2432,88.5,-6.6,11101001,1023.80,0,0,0,aktywna,1023.07,0, , ,aktywna
,1024.49,2368,88.5,-4.7,11101001,1024.84,0,0,0,aktywna,1024.12,0, , ,aktywna
,1025.56,2336,88.5,-5.1,11101001,1025.92,0,0,0,aktywna,1025.20,0, , ,aktywna
,1026.56,2304,88.5,-4.3,11101001,1026.90,0,0,0,aktywna,1026.25,0, , ,aktywna
,1027.57,2272,88.5,-3.9,11101001,1027.90,0,0,0,nieaktywna,1027.24,0, , ,aktywna
,1028.54,1280,88.5,0.0,11111111,1028.87,0,0,0,nieaktywna,1028.24,0, , ,nieaktywna
,1029.54,1120,88.5,0.0,11111111,1029.86,0,0,0,nieaktywna,1029.21,0, , ,aktywna
,1030.44,928,88.5,0.0,11111111,1030.77,0,0,0,nieaktywna,1030.13,0, , ,nieaktywna
,1031.39,896,88.5,0.0,11111111,1031.70,0,0,0,aktywna,1031.08,0, , ,aktywna
,1032.32,864,88.5,-0.4,11111111,1032.64,0,0,0,aktywna,1032.00,0, , ,aktywna
,1033.26,896,88.5,0.8,11111111,1033.56,0,0,0,aktywna,1032.97,0, , ,aktywna
,1034.15,1024,88.5,1.6,11111111,1034.50,0,0,0,nieaktywna,1033.88,0, , ,aktywna
,1035.06,960,88.5,5.9,11101011,1035.33,0,0,0,aktywna,1034.77,0, , ,aktywna
,1035.95,960,88.5,8.2,11101011,1036.28,0,0,0,aktywna,1035.61,0, , ,aktywna
,1036.91,1088,88.5,-0.4,11101011,1037.23,0,0,0,aktywna,1036.60,0, , ,aktywna
,1037.92,1184,88.5,-0.8,11101011,1038.26,0,0,0,aktywna,1037.56,0, , ,aktywna
,1039.00,1344,88.5,2.0,11101011,1039.36,0,0,0,aktywna,1038.63,0, , ,aktywna
,1040.03,1504,88.5,2.3,11101011,1040.39,0,0,0,aktywna,1039.66,0, , ,aktywna
,1041.09,1696,88.5,1.2,11101011,1041.46,0,0,0,aktywna,1040.74,0, , ,aktywna
,1042.16,1824,88.5,0.0,11101011,1042.49,0,0,0,aktywna,1041.80,0, , ,aktywna
,1043.22,1920,90.0,-2.3,11101011,1043.57,0,0,0,aktywna,1042.85,0, , ,aktywna
,1044.29,2016,88.5,-5.1,11101001,1044.65,0,0,0,aktywna,1043.92,0, , ,aktywna
,1045.34,2080,88.5,-6.3,11101001,1045.70,0,0,0,aktywna,1045.00,0, , ,aktywna
,1046.41,2176,88.5,-6.6,11101001,1046.74,0,0,0,aktywna,1046.06,0, , ,aktywna
,1047.45,1728,88.5,0.0,11111111,1047.75,0,0,0,nieaktywna,1047.09,0, , ,nieaktywna
,1048.40,1120,88.5,0.0,11111111,1048.73,0,0,0,aktywna,1048.08,0, , ,nieaktywna
,1049.34,1056,88.5,0.0,11111111,1049.63,0,0,0,nieaktywna,1049.05,0, , ,nieaktywna
,1050.24,864,88.5,0.0,11111111,1050.54,0,0,0,aktywna,1049.93,0, , ,nieaktywna
,1051.15,864,88.5,-0.4,11111111,1051.45,0,0,0,aktywna,1050.85,0, , ,aktywna
,1052.07,896,88.5,0.0,11111111,1052.35,0,0,0,aktywna,1051.75,0, , ,aktywna
,1052.94,864,88.5,1.2,11111111,1053.26,0,0,0,aktywna,1052.64,0, , ,aktywna
,1053.87,864,88.5,1.6,11111111,1054.18,0,0,0,aktywna,1053.56,0, , ,aktywna
,1054.79,864,88.5,1.6,11111111,1055.09,0,0,0,aktywna,1054.49,0, , ,aktywna
,1055.72,896,88.5,1.6,11111111,1056.02,0,0,0,aktywna,1055.41,0, , ,aktywna
,1056.65,864,88.5,1.2,11111111,1056.95,0,0,0,aktywna,1056.34,0, , ,aktywna
,1057.56,896,88.5,0.8,11111111,1057.89,0,0,0,aktywna,1057.25,0, , ,aktywna
,1058.48,896,88.5,0.0,11111111,1058.78,0,0,0,aktywna,1058.19,0, , ,aktywna
,1059.39,896,90.0,0.0,11111111,1059.72,0,0,0,aktywna,1059.10,0, , ,aktywna
,1060.35,896,90.0,0.4,11111111,1060.66,0,0,0,aktywna,1060.02,0, , ,aktywna
,1061.27,896,90.0,0.4,11111111,1061.58,0,0,0,aktywna,1060.97,0, , ,aktywna
,1062.21,864,88.5,0.4,11111111,1062.49,0,0,0,aktywna,1061.89,0, , ,aktywna
,1063.10,896,90.0,0.8,10111111,1063.41,0,0,0,aktywna,1062.79,0, , ,aktywna
,1064.06,896,90.0,0.0,10111111,1064.36,0,0,0,nieaktywna,1063.73,0, , ,aktywna
,1064.96,864,90.0,0.0,10111111,1065.26,0,0,0,nieaktywna,1064.66,0, , ,nieaktywna
,1065.85,864,90.0,0.4,10111111,1066.14,0,0,0,nieaktywna,1065.57,0, , ,nieaktywna
,1066.75,768,90.0,0.0,10111111,1067.05,0,0,0,nieaktywna,1066.45,0, , ,nieaktywna
,1067.65,768,90.0,0.0,10111111,1067.98,0,0,0,nieaktywna,1067.35,0, , ,nieaktywna
,1068.59,800,90.0,0.8,10111111,1068.89,0,0,0,nieaktywna,1068.28,0, , ,nieaktywna
,1069.49,800,90.0,1.2,10111111,1069.77,0,0,0,nieaktywna,1069.21,0, , ,nieaktywna
,1070.37,800,88.5,1.6,10111111,1070.68,0,0,0,aktywna,1070.07,0, , ,aktywna
,1071.29,800,88.5,1.2,10111111,1071.61,0,0,0,aktywna,1070.99,0, , ,aktywna
,1072.22,768,90.0,0.8,10111111,1072.52,0,0,0,aktywna,1071.93,0, , ,aktywna
,1073.10,800,90.0,1.2,10111111,1073.39,0,0,0,aktywna,1072.81,0, , ,aktywna
,1073.98,800,90.0,1.2,10111111,1074.30,0,0,0,aktywna,1073.69,0, , ,aktywna
,1074.91,768,90.0,1.2,10111111,1075.21,0,0,0,aktywna,1074.61,0, , ,aktywna
,1075.80,800,90.0,1.2,10111111,1076.11,0,0,0,aktywna,1075.50,0, , ,aktywna
,1076.71,768,90.0,1.2,10111111,1077.00,0,0,0,aktywna,1076.40,0, , ,aktywna
,1077.61,800,90.0,1.2,10111111,1077.92,0,0,0,aktywna,1077.29,0, , ,aktywna
,1078.50,768,90.0,0.4,10111111,1078.80,0,0,0,aktywna,1078.21,0, , ,aktywna
,1079.39,768,90.0,0.4,10111111,1079.69,0,0,0,aktywna,1079.09,0, , ,aktywna
,1080.27,768,90.0,0.8,10111111,1080.56,0,0,0,aktywna,1079.98,0, , ,aktywna
,1081.16,800,90.0,0.8,10111111,1081.46,0,0,0,aktywna,1080.86,0, , ,aktywna
,1082.04,800,90.0,0.4,10111111,1082.35,0,0,0,aktywna,1081.75,0, , ,aktywna
,1082.96,800,90.0,0.4,10111111,1083.26,0,0,0,aktywna,1082.66,0, , ,aktywna
,1083.86,800,90.0,0.4,10111111,1084.16,0,0,0,aktywna,1083.57,0, , ,aktywna
,1084.76,768,90.0,0.0,10111111,1085.06,0,0,0,aktywna,1084.46,0, , ,aktywna
,1085.69,800,90.0,0.4,10111111,1085.98,0,0,0,aktywna,1085.37,0, , ,aktywna
,1086.59,768,90.0,0.8,10111111,1086.88,0,0,0,aktywna,1086.28,0, , ,aktywna
,1087.49,768,90.0,0.8,10111111,1087.80,0,0,0,aktywna,1087.18,0, , ,aktywna
,1088.40,768,90.0,0.8,10111111,1088.69,0,0,0,aktywna,1088.09,0, , ,aktywna
,1089.28,800,90.0,0.4,10111111,1089.58,0,0,0,aktywna,1088.99,0, , ,aktywna
,1090.16,768,90.0,0.4,10111111,1090.46,0,0,0,aktywna,1089.88,0, , ,aktywna
,1091.05,800,90.0,0.8,10111111,1091.37,0,0,0,aktywna,1090.75,0, , ,aktywna
,1091.98,768,91.5,0.0,10111111,1092.29,0,0,0,aktywna,1091.68,0, , ,aktywna
,1092.88,768,91.5,-0.4,10111111,1093.19,0,0,0,aktywna,1092.58,0, , ,aktywna
,1093.78,768,91.5,-0.8,10111111,1094.11,0,0,0,aktywna,1093.49,0, , ,aktywna
,1094.69,800,91.5,-1.2,10111111,1094.98,0,0,0,aktywna,1094.37,0, , ,aktywna
,1095.58,800,91.5,-1.2,10111111,1095.89,0,0,0,aktywna,1095.28,0, , ,aktywna
,1096.48,768,91.5,-0.8,10111111,1096.79,0,0,0,aktywna,1096.18,0, , ,aktywna
,1097.41,800,91.5,-0.8,10111111,1097.70,0,0,0,aktywna,1097.11,0, , ,aktywna
,1098.32,800,91.5,-0.8,10111111,1098.61,0,0,0,aktywna,1098.01,0, , ,aktywna
,1099.21,800,91.5,-0.8,10111111,1099.50,0,0,0,aktywna,1098.92,0, , ,aktywna
,1100.11,800,91.5,-0.4,10111111,1100.41,0,0,0,aktywna,1099.79,0, , ,aktywna
,1101.00,800,91.5,-0.4,10111111,1101.31,0,0,0,aktywna,1100.71,0, , ,aktywna
,1101.94,800,91.5,0.0,10111111,1102.25,0,0,0,aktywna,1101.62,0, , ,aktywna
