Czwartek,23,Lipiec,2026,08:45:26:00009-VCID:1C3761778CABCE7337-515A,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'033
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obciążenie,Czas wtrysku,Ciśnienie rzecz.,,Lambda,Napięcie, , 
,787.85,2624,81.0,0.0,11101001,787.21,2624,85.5,13.39,928.2,787.54,-2.3,1.37, , 
,788.87,2624,81.0,0.0,11101001,788.19,2624,69.4,10.30,775.2,788.53,0.0,1.56, , 
,789.86,2592,81.0,0.0,11111101,789.19,2592,19.2,2.06,275.4,789.53,0.0,1.13, , 
,790.90,2496,81.0,0.0,11101001,790.21,2560,0.0,0.00,244.8,790.56,0.0,3.91, , 
,791.87,2496,81.0,-9.4,11101001,791.22,2496,17.6,2.06,244.8,791.53,0.0,0.74, , 
,792.88,2464,81.0,-10.2,11101001,792.19,2464,20.8,2.06,295.8,792.54,-9.4,1.41, , 
,793.91,2432,81.0,-5.1,11101001,793.21,2432,29.4,4.12,377.4,793.57,-5.9,1.68, , 
,794.97,2432,81.0,3.5,11101001,794.25,2400,44.3,6.18,499.8,794.64,0.0,1.64, , 
,795.97,2368,81.0,-5.5,11111101,795.30,2400,20.8,2.06,295.8,795.64,0.0,1.37, , 
,796.93,2336,81.0,0.0,11111101,796.30,2368,0.0,0.00,244.8,796.62,0.0,3.83, , 
,797.91,2272,81.0,0.0,11111101,797.25,2304,0.0,0.00,244.8,797.58,0.0,3.91, , 
,798.93,2240,79.5,0.0,11101001,798.25,2240,16.1,3.09,244.8,798.60,0.0,0.90, , 
,799.95,2208,79.5,-5.1,11101001,799.26,2240,19.2,2.06,275.4,799.60,-5.1,1.13, , 
,800.96,2208,79.5,0.0,11101001,800.29,2208,34.1,4.12,418.2,800.62,-1.6,1.60, , 
,801.99,2208,79.5,5.1,11101001,801.30,2208,40.0,5.15,479.4,801.65,3.9,1.60, , 
,803.02,2208,79.5,-0.4,11111101,802.34,2208,29.4,3.09,377.4,802.68,0.0,1.45, , 
,804.06,2112,79.5,0.0,11111101,803.37,2144,0.0,0.00,244.8,803.70,0.0,3.01, , 
,805.10,2048,79.5,0.0,11111101,804.41,2112,0.0,0.00,244.8,804.76,0.0,3.98, , 
,806.15,2016,79.5,0.0,11111101,805.45,2048,0.0,0.00,244.8,805.79,0.0,3.98, , 
,807.19,1952,81.0,0.0,11111111,806.49,1984,0.0,0.00,244.8,806.83,0.0,3.95, , 
,808.27,1888,79.5,0.0,11111111,807.53,1920,0.0,0.00,275.4,807.91,0.0,3.95, , 
,809.23,864,79.5,0.0,11111111,808.60,1760,0.0,0.00,295.8,808.91,0.0,3.95, , 
,810.22,2016,79.5,0.0,11111101,809.53,1184,29.4,4.12,397.8,809.90,0.0,1.25, , 
,811.23,2240,79.5,0.0,11101000,810.56,2208,17.6,3.09,244.8,810.89,0.0,0.94, , 
,812.24,2208,79.5,1.2,11101001,811.56,2240,16.1,2.06,244.8,811.90,1.2,1.56, , 
,813.25,2176,79.5,0.4,11101000,812.58,2208,16.1,2.06,244.8,812.92,1.2,1.45, , 
,814.27,2112,79.5,1.2,11111100,813.59,2144,16.1,2.06,244.8,813.95,2.0,1.52, , 
,815.29,2048,79.5,0.0,11111101,814.62,2080,0.0,0.00,244.8,814.95,0.0,3.44, , 
,816.36,1984,79.5,0.0,11111110,815.64,2016,0.0,0.00,244.8,816.00,0.0,3.91, , 
,817.41,1920,79.5,0.0,11101010,816.71,1952,0.0,0.00,244.8,817.05,0.0,3.40, , 
,818.51,1888,79.5,-1.6,11101010,817.77,1888,17.6,3.09,275.4,818.14,0.0,0.90, , 
,819.59,1920,79.5,0.0,11101010,818.87,1888,38.4,5.15,459.0,819.23,0.0,1.64, , 
,820.69,1952,79.5,3.9,11101010,819.94,1920,59.2,8.24,673.2,820.33,2.7,1.60, , 
,821.77,1984,79.5,0.0,11101010,821.05,1984,53.3,8.24,632.4,821.41,0.0,1.72, , 
,822.87,1984,79.5,-2.3,11101010,822.13,1984,25.1,3.09,357.0,822.51,-1.6,1.37, , 
,823.93,1952,79.5,-3.1,11101010,823.22,1952,26.7,3.09,357.0,823.59,-3.5,1.45, , 
,825.01,1952,78.0,1.2,11101010,824.29,1952,32.5,4.12,418.2,824.64,-0.8,1.60, , 
,826.11,1952,78.0,5.9,11101010,825.36,1920,38.4,5.15,479.4,825.74,3.9,1.60, , 
,827.19,1984,79.5,2.7,11101000,826.47,1952,31.0,4.12,397.8,826.83,3.9,1.33, , 
,828.24,2016,79.5,-4.3,11101000,827.54,1984,23.5,3.09,336.6,827.89,-2.3,1.25, , 
,829.33,2016,78.0,-8.2,11101000,828.61,2016,23.5,3.09,336.6,828.97,-7.0,1.37, , 
,830.40,1984,79.5,-6.6,11101010,829.68,1984,23.5,3.09,316.2,830.03,-9.8,1.45, , 
,831.47,1952,79.5,-3.5,11101010,830.75,1952,20.8,2.06,295.8,831.12,-7.0,1.56, , 
,832.56,1920,79.5,-2.7,11101010,831.83,1920,20.8,2.06,295.8,832.19,-4.7,1.45, , 
,833.65,1888,79.5,-4.7,11101010,832.93,1920,22.0,2.06,316.2,833.29,-4.7,1.45, , 
,834.76,1888,79.5,-5.1,11101010,834.02,1888,22.0,2.06,316.2,834.39,-5.5,1.52, , 
,835.87,1824,79.5,-1.6,11111110,835.13,1888,23.5,2.06,316.2,835.50,-3.5,1.56, , 
,836.88,1792,79.5,0.0,11111110,836.21,1824,0.0,0.00,295.8,836.53,0.0,3.09, , 
,837.94,1696,79.5,0.0,11111110,837.23,1728,0.0,0.00,316.2,837.58,0.0,3.91, , 
,838.94,1312,79.5,0.0,11111110,838.29,1664,0.0,0.00,316.2,838.60,0.0,3.98, , 
,839.84,1248,79.5,0.0,11111110,839.24,864,26.7,4.12,377.4,839.55,0.0,2.85, , 
,840.90,2080,79.5,0.0,11101000,840.18,1536,22.0,3.09,316.2,840.53,0.0,1.72, , 
,841.95,2048,79.5,-3.9,11101000,841.25,2048,17.6,2.06,244.8,841.60,0.0,1.13, , 
,842.99,2080,79.5,0.0,11101000,842.30,2048,48.6,7.21,571.2,842.65,0.0,1.48, , 
,844.03,2176,79.5,3.9,11101000,843.33,2112,57.6,8.24,652.8,843.69,2.3,1.60, , 
,845.05,2272,79.5,6.6,11101000,844.38,2208,56.1,8.24,652.8,844.73,5.9,1.52, , 
,846.06,2368,79.5,7.4,11101000,845.38,2304,59.2,9.27,673.2,845.71,7.0,1.45, , 
,847.13,2496,79.5,5.9,11101000,846.43,2400,63.5,9.27,693.6,846.78,5.9,1.45, , 
,848.15,2592,79.5,3.1,11101000,847.48,2528,63.5,9.27,693.6,847.82,3.1,1.37, , 
,849.13,2720,79.5,0.4,11101000,848.48,2624,63.5,9.27,714.0,848.80,1.6,1.45, , 
,850.13,2848,79.5,-2.7,11101000,849.46,2752,71.0,10.30,754.8,849.82,-0.8,1.52, , 
,851.14,2080,79.5,0.0,11111100,850.46,2880,72.2,10.30,775.2,850.78,0.0,3.05, , 
,852.17,2112,79.5,0.0,11101000,851.49,1856,22.0,3.09,316.2,851.83,0.0,0.82, , 
,853.20,2112,79.5,1.2,11101000,852.50,2112,57.6,8.24,652.8,852.84,0.0,1.56, , 
,854.22,2176,79.5,3.1,11101000,853.55,2144,59.2,8.24,673.2,853.89,3.1,1.56, , 
,855.23,2208,79.5,5.5,11101000,854.55,2176,57.6,8.24,652.8,854.89,4.7,1.52, , 
,856.19,2240,79.5,5.5,11101000,855.56,2208,57.6,8.24,652.8,855.87,5.9,1.52, , 
,857.22,2272,79.5,5.9,11101000,856.53,2272,56.1,8.24,632.4,856.88,5.9,1.48, , 
,858.23,2272,79.5,5.9,11101000,857.55,2272,40.0,6.18,479.4,857.90,5.9,1.48, , 
,859.23,2272,79.5,4.7,11101000,858.56,2272,40.0,5.15,479.4,858.90,4.7,1.45, , 
,860.24,2272,79.5,3.5,11101000,859.57,2272,40.0,5.15,479.4,859.89,4.3,1.45, , 
,861.26,2272,79.5,2.3,11101000,860.59,2272,41.2,6.18,499.8,860.92,3.9,1.48, , 
,862.24,2304,79.5,0.4,11101001,861.58,2272,59.2,8.24,673.2,861.91,0.4,1.41, , 
,863.22,2336,79.5,0.8,11101000,862.57,2336,60.4,8.24,673.2,862.89,0.4,1.52, , 
,864.27,2400,79.5,2.3,11101000,863.58,2368,59.2,8.24,673.2,863.93,0.8,1.52, , 
,865.33,2464,79.5,0.8,11101001,864.62,2432,62.0,9.27,693.6,864.96,0.8,1.37, , 
,866.34,2528,79.5,-0.8,11101001,865.68,2464,63.5,9.27,714.0,866.01,0.0,1.48, , 
,867.34,2560,79.5,3.1,11101001,866.67,2528,62.0,9.27,693.6,867.02,-1.2,1.48, , 
,868.34,2624,79.5,4.3,11101001,867.68,2592,62.0,8.24,693.6,868.01,4.7,1.48, , 
,869.34,2656,79.5,3.9,11101001,868.66,2624,60.4,8.24,673.2,869.00,4.3,1.45, , 
,870.32,2720,79.5,2.0,11101001,869.68,2688,66.3,9.27,734.4,869.99,2.0,1.41, , 
,871.30,2784,79.5,2.7,11101001,870.65,2752,66.3,9.27,734.4,870.97,1.6,1.52, , 
,872.32,2848,79.5,-3.1,11101001,871.62,2816,72.2,10.30,775.2,871.94,-1.2,1.41, , 
,873.42,2944,79.5,0.0,11101001,872.67,2880,79.6,11.33,867.0,873.06,-7.0,1.37, , 
,874.52,3008,81.0,-0.4,11101001,873.81,2976,67.8,9.27,754.8,874.09,-0.4,1.48, , 
,875.63,3072,81.0,0.4,11101001,874.87,3008,67.8,9.27,734.4,875.27,0.4,1.52, , 
,876.68,3136,81.0,0.0,11101001,875.98,3104,78.4,11.33,846.6,876.34,-3.9,1.33, , 
,877.72,3264,81.0,-8.6,11101001,877.01,3200,91.4,14.42,969.0,877.37,-6.6,1.25, , 
,878.75,3360,81.0,-12.9,11101001,878.07,3296,91.4,13.39,969.0,878.41,-12.9,1.09, , 
,879.86,3456,81.0,-14.5,11101001,879.11,3392,91.4,13.39,969.0,879.47,-14.1,1.17, , 
,881.00,3552,81.0,-14.1,11101001,880.24,3488,91.4,13.39,969.0,880.62,-13.7,1.21, , 
,882.21,3680,81.0,-13.7,11101001,881.39,3616,91.4,13.39,969.0,881.78,-13.3,1.17, , 
,883.41,3776,81.0,-12.9,11101001,882.62,3712,91.4,14.42,969.0,883.02,-13.3,1.13, , 
,884.55,3872,81.0,-11.7,11101001,883.77,3808,92.9,14.42,969.0,884.16,-12.1,1.13, , 
,885.72,3968,81.0,-11.7,11101001,884.94,3904,92.9,14.42,969.0,885.33,-11.3,1.13, , 
,886.86,4032,81.0,-11.3,11101001,886.11,4000,92.9,14.42,969.0,886.49,-11.3,1.09, , 
,888.05,4128,81.0,-12.1,11101001,887.25,4064,92.9,14.42,969.0,887.65,-10.9,1.09, , 
,889.23,4192,81.0,-10.9,11101001,888.44,4160,91.4,14.42,969.0,888.84,-11.7,1.09, , 
,890.41,4256,81.0,-12.5,11101001,889.62,4224,91.4,14.42,969.0,890.01,-12.1,1.13, , 
,891.60,3712,82.5,0.0,11111101,890.81,4288,91.4,14.42,969.0,891.23,0.0,1.13, , 
,892.59,2240,82.5,0.0,11111101,891.89,3136,0.0,0.00,275.4,892.24,0.0,3.87, , 
,893.58,1056,82.5,0.0,11111111,892.99,1728,0.0,0.00,275.4,893.28,0.0,3.95, , 
,894.49,800,82.5,0.0,11111111,893.89,800,29.4,5.15,418.2,894.19,0.0,1.37, , 
,895.41,928,82.5,0.0,11111111,894.79,960,36.9,4.12,499.8,895.10,0.0,0.20, , 
,896.31,864,82.5,-7.4,11111111,895.72,928,28.2,3.09,397.8,896.01,-6.6,1.17, , 
,897.24,896,82.5,-6.3,11111111,896.63,896,29.4,3.09,418.2,896.93,-6.6,1.56, , 
,898.17,896,82.5,-4.7,11111111,897.56,896,29.4,3.09,397.8,897.88,-4.7,1.56, , 
,899.13,896,82.5,-4.7,11111111,898.50,896,28.2,3.09,397.8,898.83,-4.7,1.48, , 
,900.10,896,84.0,-4.3,11111111,899.45,896,28.2,3.09,397.8,899.77,-4.7,1.52, , 
,900.97,896,84.0,-3.5,11111111,900.40,896,28.2,3.09,397.8,900.68,-3.9,1.56, , 
,901.91,896,84.0,-2.7,11111111,901.29,896,28.2,3.09,397.8,901.59,-2.7,1.52, , 
,902.81,896,84.0,-1.6,11111111,902.21,896,28.2,3.09,397.8,902.51,-2.0,1.52, , 
,903.69,896,84.0,-0.4,11111111,903.10,896,28.2,3.09,397.8,903.40,-0.8,1.56, , 
,904.62,896,84.0,0.8,11111111,903.99,896,26.7,3.09,397.8,904.31,0.4,1.56, , 
,905.55,896,84.0,1.2,11111111,904.92,896,26.7,3.09,377.4,905.25,0.8,1.52, , 
,906.48,896,84.0,1.2,11111111,905.86,896,26.7,3.09,377.4,906.17,1.2,1.48, , 
,907.45,896,82.5,2.0,11111111,906.78,896,26.7,3.09,377.4,907.12,1.6,1.52, , 
,908.36,896,82.5,2.7,11111111,907.76,896,26.7,3.09,377.4,908.07,2.7,1.56, , 
,909.32,1280,82.5,0.0,11101011,908.67,896,26.7,3.09,377.4,908.99,4.7,1.56, , 
,910.34,2144,82.5,0.0,11101001,909.66,2240,28.2,3.09,377.4,910.00,0.0,1.56, , 
,911.35,2208,82.5,-0.8,11101001,910.67,2176,75.3,11.33,846.6,911.00,0.0,1.45, , 
,912.37,2304,82.5,0.0,11101001,911.69,2240,81.2,12.36,907.8,912.03,0.0,1.33, , 
,913.36,2368,82.5,-0.8,11101001,912.70,2304,73.7,10.30,795.6,913.03,-0.4,1.52, , 
,914.41,2432,81.0,0.0,11101001,913.70,2400,72.2,10.30,795.6,914.05,0.0,1.52, , 
,915.45,2496,81.0,2.3,11101001,914.76,2464,69.4,10.30,754.8,915.10,2.7,1.52, , 
,916.47,2560,81.0,3.9,11101001,915.79,2528,66.3,9.27,734.4,916.13,3.1,1.52, , 
,917.49,2560,81.0,8.6,11101001,916.80,2560,48.6,7.21,571.2,917.15,7.4,1.56, , 
,918.47,2592,81.0,11.7,11101001,917.81,2560,44.3,6.18,520.2,918.15,10.5,1.48, , 
,919.48,2592,81.0,11.7,11101001,918.81,2592,45.9,6.18,520.2,919.14,11.7,1.37, , 
,920.49,2560,81.0,3.5,11101001,919.82,2560,31.0,4.12,377.4,920.14,7.4,1.25, , 
,921.46,2528,81.0,-0.4,11101001,920.82,2528,17.6,2.06,244.8,921.14,0.0,1.41, , 
,922.49,2528,81.0,0.0,11101001,921.79,2496,17.6,2.06,244.8,922.12,-5.9,1.17, , 
,923.49,2528,81.0,0.0,11101001,922.81,2496,65.1,9.27,714.0,923.13,0.0,1.48, , 
,924.53,2592,81.0,2.3,11101001,923.83,2560,65.1,9.27,714.0,924.19,1.2,1.48, , 
,925.56,2624,81.0,3.5,11101001,924.89,2592,66.3,9.27,734.4,925.23,3.1,1.48, , 
,926.58,2688,79.5,3.1,11101001,925.93,2656,65.1,9.27,714.0,926.25,3.1,1.48, , 
,927.63,2720,81.0,2.3,11101001,926.95,2688,65.1,9.27,714.0,927.29,3.1,1.52, , 
,928.66,2784,79.5,0.0,11101001,927.98,2752,67.8,10.30,734.4,928.31,0.0,1.25, , 
,929.70,2848,81.0,0.0,11101001,929.01,2816,82.7,12.36,887.4,929.37,0.0,1.37, , 
,930.81,2944,79.5,-5.5,11101000,930.06,2880,79.6,11.33,867.0,930.42,-4.3,1.37, , 
,932.02,3008,79.5,-10.2,11101001,931.21,2944,84.3,12.36,907.8,931.60,-8.2,1.41, , 
,933.00,3072,79.5,-7.4,11101001,932.34,3040,81.2,11.33,887.4,932.66,-9.0,1.52, , 
,934.07,3136,79.5,-3.5,11101001,933.36,3104,72.2,10.30,795.6,933.69,-4.7,1.56, , 
,935.13,3168,79.5,1.6,11101001,934.43,3136,69.4,9.27,754.8,934.78,0.0,1.52, , 
,936.21,3232,79.5,3.1,11101001,935.47,3200,67.8,9.27,734.4,935.84,2.3,1.52, , 
,937.28,3168,79.5,0.0,11111101,936.57,3232,22.0,2.06,316.2,936.92,0.0,1.17, , 
,938.27,3072,79.5,0.0,11111101,937.63,3136,0.0,0.00,275.4,937.95,0.0,3.91, , 
,939.31,3008,79.5,0.0,11101001,938.61,3040,0.0,0.00,275.4,939.03,0.0,3.87, , 
,940.11,2976,79.5,-9.8,11101001,939.57,3008,17.6,2.06,275.4,939.84,0.0,0.74, , 
,941.19,2912,79.5,-4.7,11101001,940.52,2944,17.6,2.06,275.4,940.82,-6.3,1.56, , 
,942.23,2912,79.5,-3.1,11101001,941.54,2880,17.6,2.06,275.4,941.88,-3.9,1.60, , 
,943.24,2848,79.5,2.7,11101001,942.57,2880,36.9,4.12,438.6,942.89,3.9,1.64, , 
,944.24,2816,79.5,0.8,11101001,943.59,2848,26.7,3.09,336.6,943.90,0.4,1.41, , 
,945.24,2784,79.5,3.5,11101001,944.59,2816,28.2,3.09,357.0,944.92,0.8,1.52, , 
,946.23,2784,79.5,6.6,11101001,945.57,2784,32.5,4.12,397.8,945.89,5.9,1.52, , 
,947.25,2784,79.5,9.4,11101001,946.57,2784,31.0,4.12,377.4,946.91,7.8,1.48, , 
,948.28,2784,79.5,10.2,11101001,947.60,2784,31.0,4.12,377.4,947.94,10.5,1.45, , 
,949.31,2752,81.0,5.1,11101001,948.65,2752,31.0,4.12,377.4,948.97,9.0,1.45, , 
,950.36,2720,79.5,-3.5,11101001,949.68,2720,17.6,2.06,244.8,950.03,0.4,1.48, , 
,951.32,2688,79.5,-2.0,11111101,950.70,2688,17.6,2.06,244.8,951.01,-3.5,1.37, , 
,952.31,2624,79.5,0.0,11111101,951.65,2656,17.6,2.06,244.8,951.98,0.0,1.68, , 
,953.27,2528,79.5,0.0,11111101,952.63,2592,0.0,0.00,275.4,952.97,0.0,3.98, , 
,954.24,2432,79.5,0.0,11111101,953.60,2496,0.0,0.00,244.8,953.92,0.0,3.95, , 
,955.18,2336,79.5,0.0,11111101,954.55,2400,0.0,0.00,244.8,954.86,0.0,3.91, , 
,956.17,2304,79.5,0.0,11101001,955.51,2336,0.0,0.00,244.8,955.84,0.0,3.91, , 
,957.14,2272,79.5,0.0,11101001,956.48,2272,20.8,3.09,295.8,956.81,0.0,0.63, , 
,958.14,2336,79.5,0.0,11101000,957.47,2304,60.4,8.24,693.6,957.80,0.0,1.64, , 
,959.19,2400,79.5,-1.2,11101001,958.49,2368,79.6,11.33,867.0,958.83,0.0,1.45, , 
,960.25,2528,79.5,-1.6,11101001,959.57,2464,78.4,11.33,867.0,959.92,-1.2,1.45, , 
,961.28,2592,79.5,-0.8,11101000,960.60,2528,78.4,11.33,846.6,960.95,-2.7,1.45, , 
,962.33,2624,81.0,0.0,11101001,961.63,2624,62.0,8.24,693.6,961.99,2.7,1.68, , 
,963.33,2656,79.5,7.4,11101001,962.68,2656,41.2,5.15,479.4,963.00,5.5,1.72, , 
,964.38,2656,79.5,11.3,11101001,963.67,2656,41.2,5.15,479.4,964.03,10.5,1.56, , 
,965.37,2656,79.5,12.9,11101001,964.72,2656,36.9,5.15,438.6,965.06,12.5,1.45, , 
,966.38,2656,79.5,10.2,11101001,965.70,2656,34.1,5.15,418.2,966.04,10.2,1.37, , 
,967.43,2624,79.5,5.1,11101001,966.73,2624,29.4,4.12,377.4,967.06,8.6,1.45, , 
,968.42,2592,79.5,-0.4,11101001,967.76,2624,25.1,3.09,336.6,968.09,0.4,1.29, , 
,969.42,2592,79.5,-3.1,11101001,968.74,2592,26.7,3.09,336.6,969.09,-1.6,1.45, , 
,970.44,2528,79.5,-4.3,11111101,969.78,2560,19.2,2.06,275.4,970.11,-8.6,1.33, , 
,971.48,2464,79.5,0.0,11111100,970.79,2496,0.0,0.00,244.8,971.13,0.0,3.79, , 
,972.47,2400,79.5,0.0,11111100,971.81,2464,0.0,0.00,244.8,972.13,0.0,3.98, , 
,973.44,2336,79.5,0.0,11111101,972.79,2368,0.0,0.00,244.8,973.11,0.0,3.91, , 
,974.44,2272,79.5,0.0,11111100,973.79,2336,0.0,0.00,244.8,974.11,0.0,3.98, , 
,975.45,2208,79.5,0.0,11111101,974.78,2272,0.0,0.00,244.8,975.11,0.0,3.91, , 
,976.44,2144,79.5,0.0,11111101,975.78,2176,0.0,0.00,244.8,976.11,0.0,3.98, , 
,977.48,2080,79.5,0.0,11111100,976.78,2112,0.0,0.00,244.8,977.14,0.0,3.98, , 
,978.56,2016,79.5,0.0,11101000,977.83,2048,0.0,0.00,244.8,978.20,0.0,3.91, , 
,979.61,2016,79.5,0.0,11101000,978.92,2048,34.1,6.18,397.8,979.26,0.0,1.37, , 
,980.64,2080,79.5,8.2,11101000,979.96,2048,54.5,7.21,632.4,980.29,5.1,1.64, , 
,981.67,2112,79.5,9.8,11101000,980.98,2080,62.0,9.27,714.0,981.32,10.2,1.52, , 
,982.72,2176,79.5,6.3,11101000,982.02,2144,54.5,6.18,632.4,982.38,0.0,1.76, , 
,983.74,2176,79.5,10.9,11101000,983.06,2176,45.9,6.18,550.8,983.40,9.0,1.64, , 
,984.75,2176,79.5,8.6,11101000,984.08,2208,42.7,6.18,499.8,984.42,10.9,1.45, , 
,985.81,2176,79.5,0.4,11101000,985.11,2176,22.0,3.09,295.8,985.47,0.4,1.05, , 
,986.85,2112,79.5,-0.4,11101000,986.15,2144,16.1,2.06,244.8,986.51,-0.4,1.48, , 
,987.91,2048,79.5,1.6,11101000,987.19,2112,16.1,2.06,244.8,987.55,-1.6,1.45, , 
,988.95,2016,79.5,-2.0,11101000,988.26,2048,16.1,2.06,244.8,988.60,0.8,1.52, , 
,990.00,2016,79.5,-4.7,11101000,989.29,2016,20.8,2.06,295.8,989.63,-3.5,1.41, , 
,991.10,1984,79.5,-3.5,11101000,990.36,1984,23.5,3.09,336.6,990.72,-4.3,1.52, , 
,992.19,1984,79.5,-3.9,11101000,991.47,1984,25.1,3.09,336.6,991.83,-2.7,1.52, , 
,993.29,1984,79.5,2.3,11101000,992.55,1984,17.6,2.06,275.4,992.91,-2.0,1.64, , 
,994.36,1952,79.5,2.3,11101010,993.65,1984,14.9,2.06,244.8,994.01,4.3,1.56, , 
,995.44,1920,79.5,3.9,11101010,994.72,1952,16.1,2.06,244.8,995.09,3.1,1.45, , 
,996.50,1888,79.5,0.0,11111110,995.80,1920,17.6,2.06,275.4,996.17,-2.3,1.17, , 
,997.54,1824,79.5,0.0,11111110,996.85,1856,0.0,0.00,295.8,997.20,0.0,3.83, , 
,998.57,1760,79.5,0.0,11111110,997.89,1792,0.0,0.00,295.8,998.23,0.0,3.98, , 
,999.57,1696,79.5,0.0,11111110,998.91,1728,0.0,0.00,316.2,999.24,0.0,3.98, , 
,1000.56,1664,79.5,0.0,11101010,999.89,1696,0.0,0.00,316.2,1000.22,0.0,3.95, , 
,1001.61,1632,79.5,0.0,11101010,1000.90,1664,20.8,3.09,295.8,1001.25,0.0,0.82, , 
,1002.59,1632,79.5,0.4,11101010,1001.94,1632,20.8,2.06,316.2,1002.27,0.0,1.45, , 
,1003.69,1600,79.5,3.5,11101010,1002.94,1600,22.0,3.09,316.2,1003.30,2.3,1.56, , 
,1004.73,1568,79.5,6.3,11101010,1004.07,1600,22.0,3.09,316.2,1004.40,6.6,1.56, , 
,1005.76,1568,79.5,6.3,11101010,1005.10,1568,23.5,3.09,336.6,1005.42,6.6,1.45, , 
,1006.86,1536,79.5,6.3,11101010,1006.13,1568,23.5,3.09,336.6,1006.51,6.6,1.45, , 
,1007.92,1536,78.0,6.6,11101010,1007.20,1536,23.5,3.09,336.6,1007.55,6.6,1.45, , 
,1008.89,1504,79.5,5.1,11111110,1008.27,1536,23.5,3.09,336.6,1008.60,5.5,1.45, , 
,1010.19,1472,79.5,2.7,11111110,1009.35,1504,22.0,3.09,316.2,1009.72,2.3,1.41, , 
,1011.12,1440,79.5,3.9,11111110,1010.47,1440,23.5,3.09,336.6,1010.81,3.5,1.52, , 
,1012.10,1408,78.0,4.3,11101010,1011.45,1440,23.5,3.09,336.6,1011.76,3.5,1.48, , 
,1013.15,1376,78.0,1.6,11101010,1012.45,1376,22.0,3.09,316.2,1012.78,1.6,1.37, , 
,1014.16,1376,79.5,0.0,11101010,1013.49,1376,23.5,3.09,336.6,1013.84,0.4,1.45, , 
,1015.22,1344,78.0,-0.4,11101010,1014.51,1376,23.5,3.09,336.6,1014.86,-0.4,1.48, , 
,1016.19,1344,79.5,-0.8,11101010,1015.56,1344,23.5,3.09,336.6,1015.88,-0.4,1.52, , 
,1017.18,1312,78.0,-0.4,11101010,1016.54,1312,23.5,3.09,336.6,1016.86,-1.2,1.52, , 
,1018.14,1312,78.0,0.4,11101010,1017.49,1312,23.5,3.09,336.6,1017.82,0.0,1.52, , 
,1019.17,1312,79.5,3.5,11101010,1018.49,1312,26.7,3.09,357.0,1018.83,2.7,1.56, , 
,1020.20,1312,78.0,9.8,11101010,1019.49,1280,29.4,4.12,397.8,1019.86,8.2,1.60, , 
,1021.28,1536,78.0,3.9,11111110,1020.52,1312,26.7,3.09,357.0,1020.96,5.1,1.21, , 
,1022.32,1664,78.0,0.0,11111110,1021.65,1600,0.0,0.00,316.2,1021.97,0.0,3.59, , 
,1023.39,1600,78.0,0.0,11101010,1022.68,1632,0.0,0.00,316.2,1023.02,0.0,3.91, , 
,1024.46,1632,78.0,0.0,11101010,1023.76,1568,34.1,5.15,438.6,1024.10,0.0,1.33, , 
,1025.52,1696,79.5,0.0,11101010,1024.81,1632,56.1,8.24,652.8,1025.18,0.0,1.64, , 
,1026.61,1760,78.0,10.9,11101010,1025.86,1728,54.5,8.24,652.8,1026.21,8.6,1.72, , 
,1027.71,1824,79.5,11.7,11101010,1026.96,1792,36.9,5.15,459.0,1027.35,11.7,1.48, , 
,1028.83,1856,79.5,12.5,11101010,1028.09,1824,34.1,5.15,418.2,1028.46,12.1,1.41, , 
,1029.96,1888,79.5,6.3,11101010,1029.21,1856,34.1,5.15,418.2,1029.58,7.8,1.33, , 
2,1031.05,1888,78.0,5.5,11101010,1030.32,1888,29.4,4.12,377.4,1030.68,5.5,1.41, , 
,1032.12,1920,79.5,3.1,11101010,1031.42,1920,31.0,4.12,397.8,1031.78,4.3,1.41, , 
,1033.20,1920,78.0,-0.4,11101010,1032.47,1920,28.2,4.12,377.4,1032.84,1.2,1.37, , 
,1034.27,1952,78.0,-2.3,11101010,1033.55,1920,26.7,3.09,357.0,1033.92,-2.0,1.45, , 
,1035.36,1952,78.0,-3.9,11101010,1034.63,1952,26.7,3.09,357.0,1034.99,-3.9,1.41, , 
,1036.48,1920,78.0,-7.0,11101010,1035.73,1952,17.6,2.06,275.4,1036.11,-4.3,1.56, , 
,1037.56,1920,78.0,-4.3,11101010,1036.84,1888,26.7,3.09,357.0,1037.20,-5.1,1.56, , 
,1038.65,1888,78.0,-2.3,11101010,1037.93,1888,26.7,3.09,357.0,1038.29,-2.3,1.52, , 
,1039.75,1888,78.0,-0.4,11101010,1039.01,1920,26.7,3.09,357.0,1039.39,-0.4,1.52, , 
,1040.85,1920,78.0,2.7,11101010,1040.12,1920,28.2,3.09,377.4,1040.48,1.6,1.52, , 
,1041.97,1920,78.0,2.3,11101010,1041.22,1920,28.2,4.12,377.4,1041.59,2.7,1.45, , 
,1043.06,1920,78.0,1.2,11101010,1042.34,1920,28.2,3.09,357.0,1042.69,1.6,1.45, , 
,1044.18,1952,78.0,0.4,11101010,1043.42,1920,28.2,3.09,357.0,1043.80,1.2,1.48, , 
,1045.27,1952,78.0,-2.0,11101010,1044.55,1952,26.7,3.09,357.0,1044.91,-1.6,1.45, , 
