Poniedziałek,17,Sierpień,2026,06:35:21:00009-VCID:1C3761778CABCE7337-5178,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'004,,,,Grupa C:,'012
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Napięcie,Temperatura,Temperatura,,Obroty silnika,Obciążenie,(bez jednostek),(bez jednostek)
,2835.06,1312,93.0,0.0,10101011,2834.42,1248,13.64,93.0,60.0,2834.73,1280,62.0,28.0,86.0
,2836.03,1536,93.0,-1.6,10101011,2835.43,1408,13.64,93.0,60.0,2835.70,1472,76.9,28.0,86.0
,2837.12,1824,93.0,-2.3,10101011,2836.39,1632,13.53,93.0,60.0,2836.76,1728,73.7,28.0,86.0
,2838.23,1920,94.5,5.5,10101011,2837.49,1888,13.64,93.0,60.0,2837.86,1920,47.1,28.0,86.0
,2839.34,1888,94.5,1.6,10101011,2838.60,1920,13.53,94.5,60.0,2838.98,1920,26.7,28.0,86.0
,2840.44,1824,93.0,-0.4,10101011,2839.71,1856,13.43,94.5,60.0,2840.07,1856,22.0,28.0,86.0
,2841.54,1760,93.0,0.4,10101011,2840.82,1792,13.53,93.0,60.0,2841.18,1760,22.0,28.0,86.0
,2842.63,1696,94.5,-2.0,10101011,2841.91,1728,13.43,94.5,60.0,2842.28,1696,22.0,28.0,86.0
,2843.69,1632,94.5,-2.3,10101011,2842.98,1664,13.53,94.5,60.0,2843.34,1664,22.0,28.0,86.0
,2844.74,1600,94.5,-2.3,10101011,2844.04,1600,13.53,94.5,60.0,2844.39,1600,22.0,28.0,86.0
,2845.83,1600,94.5,-0.8,10101011,2845.12,1600,13.53,94.5,60.0,2845.47,1600,28.2,28.0,86.0
,2846.88,1664,94.5,2.0,10101011,2846.17,1600,13.53,94.5,60.0,2846.54,1632,28.2,28.0,86.0
,2847.94,1824,94.5,0.0,10101011,2847.23,1696,13.43,94.5,60.0,2847.58,1728,54.5,28.0,86.0
,2848.99,2080,94.5,7.8,10101001,2848.29,1920,13.53,94.5,61.5,2848.65,2016,51.8,28.0,86.0
,2849.98,2112,94.5,-1.2,10111101,2849.33,2112,13.43,94.5,61.5,2849.66,2144,23.5,28.0,86.0
,2851.00,2144,94.5,0.0,10111101,2850.31,2208,13.53,94.5,61.5,2850.66,2176,16.1,28.0,86.0
,2852.00,2144,94.5,0.0,10111101,2851.33,2144,13.53,94.5,61.5,2851.66,2176,0.0,28.0,86.0
,2853.01,2144,94.5,0.0,10111101,2852.33,2144,13.53,94.5,61.5,2852.66,2144,0.0,28.0,86.0
,2854.01,2144,94.5,0.0,10101001,2853.35,2112,13.43,94.5,61.5,2853.68,2112,16.1,28.0,86.0
,2855.04,2208,94.5,0.0,10101001,2854.36,2176,13.43,94.5,61.5,2854.70,2176,16.1,28.0,86.0
,2856.02,2240,94.5,-1.6,10101001,2855.37,2208,13.43,94.5,61.5,2855.69,2240,16.1,28.0,86.0
,2857.03,2304,93.0,-5.9,10101001,2856.35,2272,13.53,94.5,61.5,2856.69,2272,17.6,28.0,86.0
,2858.02,2400,94.5,-4.7,10101001,2857.35,2336,13.53,93.0,61.5,2857.69,2368,23.5,28.0,86.0
,2859.04,1440,93.0,0.0,10111111,2858.36,2432,13.43,94.5,61.5,2858.72,1952,0.0,28.0,86.0
,2860.00,1024,93.0,0.0,10111111,2859.34,992,13.33,93.0,61.5,2859.68,1024,28.2,28.0,86.0
,2860.91,896,93.0,0.0,10111111,2860.29,992,13.43,93.0,61.5,2860.60,896,23.5,28.0,86.0
,2861.83,896,93.0,-1.2,10111111,2861.23,896,13.43,93.0,61.5,2861.52,896,26.7,28.0,86.0
,2862.81,1376,93.0,-2.3,10101011,2862.12,960,13.43,93.0,61.5,2862.44,1440,23.5,28.0,86.0
,2863.82,1344,93.0,-0.8,10101011,2863.14,1376,13.43,93.0,61.5,2863.48,1376,25.1,28.0,86.0
,2864.83,1344,91.5,0.8,10101011,2864.17,1344,13.43,93.0,61.5,2864.49,1344,25.1,28.0,86.0
,2865.81,1344,91.5,0.0,10101011,2865.17,1312,13.43,91.5,61.5,2865.51,1312,45.9,28.0,86.0
,2866.83,1376,91.5,0.0,10101011,2866.15,1344,13.53,91.5,61.5,2866.49,1376,56.1,28.0,86.0
,2867.87,1408,91.5,8.2,10101011,2867.17,1408,13.43,91.5,61.5,2867.52,1408,51.8,28.0,86.0
,2868.95,1472,91.5,0.0,10101011,2868.22,1440,13.43,91.5,61.5,2868.50,1440,65.1,28.0,86.0
,2869.99,1536,91.5,0.0,10101011,2869.23,1504,13.53,91.5,61.5,2869.62,1504,45.9,28.0,86.0
,2871.02,1536,91.5,0.0,10101011,2870.29,1504,13.43,91.5,61.5,2870.65,1536,63.5,28.0,86.0
,2872.03,1632,91.5,-0.8,10101011,2871.36,1568,13.53,91.5,61.5,2871.70,1632,73.7,28.0,86.0
,2873.09,1696,91.5,0.4,10101011,2872.37,1664,13.53,91.5,63.0,2872.73,1696,72.2,28.0,86.0
,2874.16,1760,91.5,1.6,10101011,2873.43,1728,13.53,91.5,63.0,2873.79,1760,71.0,28.0,86.0
,2875.14,1536,90.0,0.0,10111111,2874.49,1792,13.53,91.5,63.0,2874.85,1792,31.0,28.0,86.0
,2876.08,1088,90.0,0.0,10111111,2875.45,1088,13.33,90.0,63.0,2875.77,1088,26.7,28.0,86.0
,2877.00,928,90.0,0.0,10111111,2876.39,1056,13.33,90.0,63.0,2876.70,992,22.0,28.0,86.0
,2877.90,864,90.0,0.0,10111111,2877.31,864,13.43,90.0,63.0,2877.61,864,25.1,28.0,86.0
,2878.86,896,90.0,-2.0,10111111,2878.21,896,13.43,90.0,61.5,2878.54,896,26.7,28.0,86.0
,2879.79,896,90.0,-1.6,10111111,2879.17,896,13.43,90.0,61.5,2879.48,896,26.7,28.0,86.0
,2880.72,832,90.0,0.4,10101011,2880.11,864,13.43,90.0,61.5,2880.41,896,26.7,28.0,86.0
,2881.70,1664,90.0,0.0,10101011,2881.05,864,13.53,90.0,61.5,2881.32,1376,42.7,28.0,86.0
,2882.76,1312,90.0,8.2,10111111,2882.07,1568,13.64,90.0,61.5,2882.40,1408,40.0,28.0,86.0
,2883.71,960,90.0,0.0,10111111,2883.06,1568,13.43,90.0,61.5,2883.40,1088,22.0,28.0,86.0
,2884.57,800,90.0,0.0,10111111,2883.99,800,13.33,90.0,61.5,2884.28,704,28.2,28.0,86.0
,2885.50,864,90.0,0.0,10101011,2884.88,832,13.53,90.0,61.5,2885.19,800,28.2,28.0,86.0
,2886.64,1376,90.0,0.8,10101011,2885.87,1344,13.43,90.0,61.5,2886.30,1568,38.4,28.0,86.0
,2887.59,960,90.0,0.0,10111111,2887.01,1536,13.43,90.0,61.5,2887.31,1312,0.0,28.0,86.0
,2888.53,800,90.0,0.0,10111111,2887.90,960,13.43,90.0,61.5,2888.21,896,23.5,28.0,86.0
,2889.44,800,90.0,0.0,10111111,2888.85,736,13.13,90.0,61.5,2889.15,768,29.4,28.0,86.0
,2890.31,800,90.0,0.0,10111111,2889.73,800,13.33,90.0,61.5,2890.03,800,28.2,28.0,86.0
,2891.23,768,90.0,-2.7,10111111,2890.62,800,13.53,90.0,61.5,2890.93,800,28.2,28.0,86.0
,2892.11,800,90.0,-3.1,10111111,2891.53,768,13.33,90.0,61.5,2891.83,800,28.2,28.0,86.0
,2893.02,800,90.0,-1.6,10111111,2892.41,800,13.53,90.0,61.5,2892.72,800,28.2,28.0,86.0
,2893.94,768,90.0,0.8,10111111,2893.34,800,13.33,90.0,63.0,2893.64,768,28.2,28.0,86.0
,2894.83,800,90.0,2.0,10111111,2894.23,800,13.33,90.0,61.5,2894.53,768,28.2,28.0,86.0
,2895.77,800,90.0,3.1,10111111,2895.13,800,13.33,90.0,61.5,2895.44,800,28.2,28.0,86.0
,2896.70,1376,90.0,0.0,10101011,2896.07,800,13.43,90.0,61.5,2896.37,736,82.7,28.0,86.0
,2897.74,2240,91.5,0.0,10101001,2897.04,2304,13.43,90.0,61.5,2897.39,2464,62.0,28.0,86.0
,2898.79,1216,91.5,0.0,10111111,2898.13,1696,13.53,91.5,61.5,2898.46,1184,34.1,28.0,86.0
,2899.75,1056,91.5,0.0,10111111,2899.12,1280,13.43,91.5,63.0,2899.44,1216,20.8,28.0,86.0
,2900.70,800,91.5,0.0,10101011,2900.06,960,13.33,91.5,63.0,2900.37,832,22.0,28.0,86.0
,2901.58,1312,91.5,0.0,10101011,2900.99,1248,13.53,91.5,61.5,2901.26,1504,48.6,28.0,86.0
,2902.51,1184,91.5,0.0,10101011,2901.89,1120,13.53,91.5,63.0,2902.19,1152,57.6,28.0,86.0
,2903.59,1440,91.5,0.0,10101011,2902.84,1184,13.43,91.5,63.0,2903.19,1344,54.5,28.0,86.0
,2904.70,1632,91.5,4.3,10101011,2903.95,1536,13.53,91.5,63.0,2904.33,1600,32.5,28.0,86.0
,2905.80,1856,91.5,0.0,10101011,2905.05,1664,13.53,91.5,63.0,2905.43,1728,41.2,28.0,86.0
,2906.83,2144,91.5,0.0,10111101,2906.13,1984,13.43,91.5,63.0,2906.48,2208,57.6,28.0,86.0
,2907.71,1120,91.5,0.0,10101011,2907.11,1664,13.53,91.5,63.0,2907.41,1280,0.0,28.0,86.0
,2908.67,1280,91.5,0.0,10101011,2908.03,1376,13.53,91.5,63.0,2908.35,1248,38.4,28.0,86.0
,2909.63,1376,91.5,0.0,10101011,2909.00,1312,13.53,91.5,63.0,2909.32,1312,40.0,28.0,86.0
,2910.76,1664,91.5,-2.7,10101011,2910.09,1472,13.64,91.5,63.0,2910.42,1568,69.4,28.0,86.0
,2911.83,1920,91.5,3.5,10101011,2911.11,1760,13.53,91.5,63.0,2911.46,1856,57.6,28.0,86.0
,2912.91,2112,93.0,10.9,10101001,2912.19,2016,13.43,91.5,63.0,2912.55,2048,48.6,28.0,86.0
,2913.92,2272,93.0,14.8,10101001,2913.25,2176,13.53,93.0,63.0,2913.57,2240,44.3,28.0,86.0
,2914.94,2048,93.0,0.0,10111101,2914.26,2336,13.53,93.0,63.0,2914.59,2368,36.9,28.0,86.0
,2915.89,1056,93.0,0.0,10111111,2915.25,1568,13.43,93.0,63.0,2915.59,1120,23.5,28.0,86.0
,2916.80,960,93.0,0.0,10111111,2916.21,1024,13.43,93.0,63.0,2916.48,992,23.5,28.0,86.0
,2917.73,928,93.0,0.0,10111111,2917.13,928,13.43,93.0,63.0,2917.43,928,25.1,28.0,86.0
,2918.61,864,93.0,-3.5,10111111,2918.02,896,13.33,93.0,63.0,2918.31,896,25.1,28.0,86.0
,2919.50,864,93.0,-2.0,10111111,2918.88,864,13.43,93.0,63.0,2919.18,864,25.1,28.0,86.0
,2920.42,864,93.0,0.0,10111111,2919.79,896,13.33,93.0,63.0,2920.11,864,25.1,28.0,86.0
,2921.36,896,93.0,1.2,10111111,2920.72,896,13.43,93.0,63.0,2921.02,896,25.1,28.0,86.0
,2922.28,864,93.0,2.0,10111111,2921.67,896,13.43,93.0,63.0,2921.98,896,25.1,28.0,86.0
,2923.24,1024,93.0,0.0,10101011,2922.57,896,13.43,93.0,63.0,2922.89,896,26.7,28.0,86.0
,2924.22,1408,93.0,0.0,10101011,2923.58,1792,13.43,93.0,63.0,2923.90,1568,40.0,28.0,86.0
,2925.23,1504,94.5,0.0,10101011,2924.59,1408,13.53,93.0,63.0,2924.86,1472,40.0,28.0,86.0
,2926.19,1152,94.5,0.0,10111111,2925.58,1536,13.43,94.5,63.0,2925.86,1568,0.0,28.0,86.0
,2927.16,1024,94.5,0.0,10111111,2926.48,1056,13.43,94.5,63.0,2926.80,992,26.7,28.0,86.0
,2928.10,896,93.0,0.0,10111111,2927.49,992,13.43,94.5,63.0,2927.79,928,23.5,28.0,86.0
,2929.03,864,94.5,-3.9,10101011,2928.41,896,13.53,93.0,63.0,2928.73,864,28.2,28.0,86.0
,2929.97,992,93.0,0.0,10101011,2929.34,928,13.53,94.5,63.0,2929.64,960,48.6,28.0,86.0
,2930.93,1248,94.5,0.0,10101011,2930.28,1024,13.33,93.0,63.0,2930.59,1152,76.9,28.0,86.0
,2931.92,1440,94.5,2.0,10101011,2931.25,1280,13.64,94.5,63.0,2931.57,1376,62.0,28.0,86.0
,2933.03,1728,94.5,1.6,10101011,2932.30,1568,13.53,94.5,63.0,2932.67,1632,65.1,28.0,86.0
,2934.14,1984,94.5,1.2,10101001,2933.40,1824,13.53,94.5,64.5,2933.77,1920,65.1,28.0,86.0
,2935.17,2240,94.5,3.5,11101001,2934.49,2080,13.43,94.5,64.5,2934.82,2144,60.4,28.0,86.0
,2936.15,2400,94.5,8.2,11101001,2935.51,2304,13.43,94.5,64.5,2935.83,2368,56.1,28.0,86.0
,2937.17,2528,94.5,13.7,11101001,2936.49,2464,13.53,94.5,64.5,2936.84,2496,42.7,28.0,86.0
,2938.16,2624,94.5,15.2,11101001,2937.51,2560,13.53,94.5,64.5,2937.84,2592,41.2,28.0,86.0
,2939.20,1728,94.5,0.0,11111111,2938.48,2656,13.53,94.5,64.5,2938.82,2240,0.0,28.0,86.0
,2940.30,1696,94.5,0.0,11101011,2939.58,1472,13.53,94.5,64.5,2939.95,1728,20.8,28.0,86.0
,2941.37,1728,93.0,0.0,11101011,2940.65,1696,13.53,94.5,64.5,2941.00,1696,31.0,28.0,86.0
,2942.48,1792,94.5,0.0,11101011,2941.73,1728,13.43,93.0,64.5,2942.12,1760,65.1,28.0,86.0
,2943.58,1984,94.5,0.0,11101001,2942.86,1856,13.43,94.5,64.5,2943.22,1920,82.7,28.0,86.0
,2944.64,2048,94.5,0.0,11101001,2943.94,2016,13.53,94.5,66.0,2944.27,2048,45.9,28.0,86.0
,2945.70,2112,94.5,10.9,11101001,2944.99,2080,13.43,94.5,64.5,2945.35,2112,45.9,28.0,86.0
,2946.74,2176,94.5,12.5,11101001,2946.04,2112,13.43,94.5,64.5,2946.40,2144,54.5,28.0,86.0
,2947.77,2240,94.5,12.5,11101001,2947.09,2176,13.53,94.5,64.5,2947.43,2208,54.5,28.0,86.0
,2948.75,2304,94.5,9.0,11101001,2948.10,2272,13.43,94.5,66.0,2948.44,2304,54.5,28.0,86.0
,2949.76,2368,93.0,10.5,11101001,2949.08,2336,13.53,94.5,66.0,2949.43,2368,51.8,28.0,86.0
,2950.77,1568,93.0,0.0,11111111,2950.11,2400,13.53,93.0,66.0,2950.47,2048,0.0,28.0,86.0
,2951.79,1792,93.0,0.0,11101011,2951.08,1120,13.43,93.0,66.0,2951.43,1344,22.0,28.0,86.0
,2952.90,1696,94.5,0.0,11101011,2952.15,1696,13.53,93.0,64.5,2952.53,1728,31.0,28.0,86.0
,2953.99,1760,91.5,2.3,11101011,2953.28,1728,13.43,94.5,66.0,2953.64,1728,54.5,28.0,86.0
,2955.11,1792,93.0,2.7,11101011,2954.38,1760,13.53,91.5,66.0,2954.73,1792,60.4,28.0,86.0
,2956.19,1824,93.0,5.5,11101011,2955.47,1792,13.43,93.0,66.0,2955.83,1824,57.6,28.0,86.0
,2957.31,1856,93.0,0.0,11101011,2956.55,1856,13.53,93.0,66.0,2956.94,1856,26.7,28.0,86.0
,2958.42,1856,93.0,0.0,11101011,2957.66,1824,13.53,93.0,66.0,2958.03,1856,41.2,28.0,86.0
,2959.50,1888,93.0,5.5,11101011,2958.77,1888,13.53,93.0,64.5,2959.14,1888,54.5,28.0,86.0
,2960.57,1920,93.0,10.5,11101011,2959.86,1888,13.53,93.0,66.0,2960.22,1888,51.8,28.0,86.0
,2961.69,1920,93.0,13.7,11101011,2960.95,1920,13.43,93.0,64.5,2961.32,1920,50.2,28.0,86.0
,2962.79,1952,93.0,15.2,11101011,2962.04,1952,13.53,93.0,66.0,2962.41,1952,48.6,28.0,86.0
,2963.87,1984,91.5,11.7,11101001,2963.15,1984,13.53,93.0,66.0,2963.51,1984,48.6,28.0,86.0
,2964.97,1984,91.5,-1.2,11101011,2964.24,1984,13.53,91.5,66.0,2964.61,1984,23.5,28.0,86.0
,2966.04,1952,91.5,0.0,11101011,2965.31,1984,13.43,91.5,64.5,2965.68,1952,36.9,28.0,86.0
,2967.16,1984,91.5,5.1,11101011,2966.40,1984,13.43,91.5,66.0,2966.77,1984,51.8,28.0,86.0
,2968.25,2016,91.5,7.0,11101001,2967.54,1984,13.43,91.5,64.5,2967.90,1984,53.3,28.0,86.0
,2969.30,2048,91.5,7.8,11101001,2968.59,2016,13.53,91.5,66.0,2968.95,2016,50.2,28.0,86.0
,2970.34,2048,91.5,6.3,11101001,2969.66,2048,13.43,91.5,66.0,2970.00,2048,48.6,28.0,86.0
,2971.39,2080,91.5,7.4,11101001,2970.69,2048,13.43,91.5,66.0,2971.03,2048,48.6,28.0,86.0
,2972.47,2080,91.5,7.4,11101001,2971.75,2048,13.43,91.5,66.0,2972.11,2080,48.6,28.0,86.0
,2973.48,2080,91.5,3.5,11101001,2972.81,2080,13.53,91.5,66.0,2973.14,2080,48.6,28.0,86.0
,2974.54,2080,91.5,2.7,11101001,2973.84,2080,13.43,91.5,64.5,2974.18,2080,48.6,28.0,86.0
,2975.56,2080,91.5,-0.4,11101001,2974.89,2080,13.43,91.5,66.0,2975.23,2080,48.6,28.0,86.0
,2976.56,2112,91.5,0.0,11101001,2975.89,2112,13.53,91.5,66.0,2976.23,2112,50.2,28.0,86.0
,2977.62,2112,90.0,2.3,11101001,2976.90,2112,13.53,90.0,64.5,2977.26,2112,48.6,28.0,86.0
,2978.64,2112,90.0,2.7,11101001,2977.95,2112,13.43,90.0,64.5,2978.29,2112,47.1,28.0,86.0
,2979.68,2144,91.5,2.7,11101001,2978.97,2144,13.43,91.5,64.5,2979.33,2112,47.1,28.0,86.0
,2980.69,2144,90.0,0.0,11101001,2980.01,2144,13.53,90.0,64.5,2980.35,2144,54.5,28.0,86.0
,2981.72,2176,90.0,-5.5,11101001,2981.04,2144,13.43,90.0,64.5,2981.39,2176,62.0,28.0,86.0
,2982.74,2208,90.0,0.0,11101001,2982.04,2176,13.53,90.0,66.0,2982.38,2208,44.3,28.0,86.0
,2983.77,2176,90.0,-3.1,11101001,2983.09,2176,13.43,90.0,64.5,2983.43,2208,28.2,28.0,86.0
,2984.80,2208,90.0,4.7,11101001,2984.12,2176,13.53,90.0,64.5,2984.46,2176,50.2,28.0,86.0
,2985.80,2208,90.0,7.0,11101001,2985.13,2208,13.53,90.0,64.5,2985.48,2208,41.2,28.0,86.0
,2986.85,2176,90.0,3.5,11101001,2986.15,2208,13.43,90.0,64.5,2986.50,2208,35.3,28.0,86.0
,2987.91,2176,90.0,0.0,11101001,2987.20,2176,13.43,90.0,64.5,2987.56,2176,35.3,28.0,86.0
,2988.95,2144,90.0,-4.7,11101001,2988.26,2176,13.53,90.0,64.5,2988.61,2176,22.0,28.0,86.0
,2990.01,2112,88.5,-2.0,11101001,2989.29,2144,13.43,90.0,64.5,2989.65,2144,20.8,28.0,86.0
,2991.05,2112,88.5,-1.6,11101001,2990.35,2112,13.53,88.5,64.5,2990.70,2112,22.0,28.0,86.0
,2992.12,2080,88.5,0.0,11101001,2991.41,2080,13.43,88.5,64.5,2991.76,2080,22.0,28.0,86.0
,2993.19,1632,88.5,0.0,11111111,2992.47,2016,13.53,88.5,64.5,2992.82,2048,0.0,28.0,86.0
,2994.09,1056,88.5,0.0,11111111,2993.48,1088,13.43,88.5,64.5,2993.78,960,26.7,28.0,86.0
,2995.02,1024,88.5,0.0,11111111,2994.41,1088,13.43,88.5,64.5,2994.70,1056,22.0,28.0,86.0
,2995.92,864,88.5,0.0,11111111,2995.31,960,13.43,88.5,64.5,2995.62,864,23.5,28.0,86.0
,2996.94,2112,88.5,0.0,11101001,2996.22,896,13.53,88.5,64.5,2996.57,1600,34.1,28.0,86.0
,2997.94,2112,88.5,0.0,11101001,2997.27,2112,13.43,88.5,64.5,2997.61,2048,57.6,28.0,86.0
,2998.95,2272,88.5,-5.9,11101001,2998.27,2176,13.43,88.5,64.5,2998.60,2208,81.2,28.0,86.0
,3000.00,2432,88.5,-11.7,11101001,2999.30,2336,13.43,88.5,64.5,2999.65,2368,82.7,28.0,86.0
,3001.01,2592,88.5,-14.5,11101001,3000.33,2496,13.53,88.5,64.5,3000.67,2560,81.2,28.0,86.0
,3002.00,2720,88.5,-3.1,11101001,3001.34,2624,13.53,88.5,64.5,3001.67,2688,71.0,28.0,86.0
,3003.00,1952,88.5,0.0,11111111,3002.33,2784,13.53,88.5,64.5,3002.64,2432,0.0,28.0,86.0
,3004.07,2016,88.5,0.0,11101001,3003.36,1536,13.53,88.5,64.5,3003.71,1952,17.6,28.0,86.0
,3005.10,1952,88.5,0.0,11101011,3004.42,2016,13.43,88.5,64.5,3004.76,1984,14.9,28.0,86.0
,3006.16,1952,88.5,-5.5,11101011,3005.46,1984,13.53,88.5,64.5,3005.81,1952,20.8,28.0,86.0
,3007.25,1952,88.5,-8.6,11101011,3006.53,1952,13.43,88.5,64.5,3006.89,1952,28.2,28.0,86.0
,3008.36,1952,87.0,-9.4,11101011,3007.60,1952,13.43,88.5,64.5,3007.98,1952,26.7,28.0,86.0
,3009.46,1952,88.5,2.3,11101011,3008.73,1952,13.53,87.0,64.5,3009.08,1920,17.6,28.0,86.0
,3010.55,1344,87.0,0.0,11111111,3009.84,1888,13.43,87.0,63.0,3010.22,1888,0.0,28.0,86.0
,3011.51,1120,87.0,0.0,11111111,3010.85,1024,13.43,87.0,63.0,3011.18,1120,26.7,28.0,86.0
,3012.38,960,87.0,0.0,11111111,3011.82,1056,13.43,87.0,63.0,3012.09,992,22.0,28.0,86.0
,3013.31,896,87.0,0.0,11111111,3012.69,928,13.53,87.0,63.0,3012.99,864,23.5,28.0,86.0
,3014.22,896,87.0,-0.4,11111111,3013.61,896,13.33,87.0,63.0,3013.91,896,25.1,28.0,86.0
,3015.18,896,87.0,-0.4,11111111,3014.53,896,13.53,87.0,63.0,3014.85,896,25.1,28.0,86.0
,3016.09,896,87.0,-0.8,11111111,3015.48,896,13.43,87.0,63.0,3015.78,896,23.5,28.0,86.0
,3017.02,896,87.0,-0.8,11111111,3016.41,896,13.53,87.0,63.0,3016.72,896,25.1,28.0,86.0
,3017.95,896,87.0,-1.6,11111111,3017.33,896,13.43,87.0,63.0,3017.64,896,25.1,28.0,86.0
,3018.85,864,87.0,-1.2,11111111,3018.25,896,13.53,87.0,63.0,3018.55,864,25.1,28.0,86.0
,3019.82,896,87.0,-0.8,11111111,3019.16,896,13.43,87.0,63.0,3019.49,896,25.1,28.0,86.0
,3020.75,896,87.0,-0.4,11111111,3020.12,896,13.53,87.0,63.0,3020.43,896,25.1,28.0,86.0
,3021.69,864,87.0,-0.4,11111111,3021.04,864,13.33,87.0,63.0,3021.37,896,25.1,28.0,86.0
,3022.55,896,87.0,-0.4,11111111,3021.97,864,13.33,87.0,63.0,3022.26,896,25.1,28.0,86.0
,3023.46,864,87.0,-0.8,11111111,3022.85,864,13.33,87.0,63.0,3023.17,864,25.1,28.0,86.0
,3024.35,864,87.0,-0.8,11111111,3023.75,896,13.33,87.0,63.0,3024.06,864,25.1,28.0,86.0
,3025.28,896,87.0,-0.8,11111111,3024.67,896,13.33,87.0,61.5,3024.98,896,25.1,28.0,86.0
,3026.20,864,87.0,-0.4,11111111,3025.58,896,13.43,87.0,61.5,3025.89,896,25.1,28.0,86.0
,3027.10,864,87.0,-1.2,11111111,3026.49,864,13.33,87.0,61.5,3026.79,864,25.1,28.0,86.0
,3028.02,864,87.0,-2.0,11111111,3027.40,864,13.23,87.0,63.0,3027.70,864,25.1,28.0,86.0
,3028.94,896,87.0,-2.3,11111111,3028.33,864,13.43,87.0,61.5,3028.66,864,26.7,28.0,86.0
,3029.86,896,87.0,-2.3,11111111,3029.25,896,13.33,87.0,61.5,3029.56,896,26.7,28.0,86.0
,3030.73,896,87.0,-2.3,11111111,3030.16,896,13.43,87.0,61.5,3030.44,896,26.7,28.0,86.0
,3031.63,896,87.0,-2.0,11111111,3031.02,864,13.43,87.0,61.5,3031.32,896,26.7,28.0,86.0
,3032.55,896,87.0,-1.2,11111111,3031.96,896,13.43,87.0,61.5,3032.27,896,26.7,28.0,86.0
,3033.46,896,87.0,-0.8,11111111,3032.85,896,13.43,87.0,61.5,3033.14,896,26.7,28.0,86.0
,3034.39,896,87.0,-0.8,11111111,3033.77,896,13.33,87.0,61.5,3034.09,896,26.7,28.0,86.0
,3035.28,864,87.0,0.0,11101011,3034.69,896,13.43,87.0,61.5,3034.98,896,26.7,28.0,86.0
,3036.23,1184,87.0,0.4,11101011,3035.58,1024,13.43,87.0,61.5,3035.89,1120,29.4,28.0,86.0
,3037.23,1024,87.0,0.4,11111111,3036.56,1152,13.53,87.0,61.5,3036.88,1056,28.2,28.0,86.0
,3038.18,1088,87.0,-3.9,11111111,3037.56,1120,13.53,87.0,61.5,3037.87,1152,23.5,28.0,86.0
,3039.08,1056,87.0,0.0,11101011,3038.50,992,13.53,87.0,61.5,3038.76,960,36.9,28.0,86.0
,3040.04,800,87.0,0.0,11101011,3039.42,1088,13.53,87.0,61.5,3039.74,960,45.9,28.0,86.0
,3040.95,1056,87.0,0.0,11101011,3040.34,896,13.64,87.0,61.5,3040.66,992,57.6,28.0,86.0
,3041.91,1408,85.5,0.0,11101011,3041.28,1152,13.64,87.0,61.5,3041.62,1280,78.4,28.0,86.0
,3042.91,1760,85.5,0.0,11101011,3042.23,1504,13.53,85.5,61.5,3042.56,1632,71.0,28.0,86.0
,3044.01,1984,85.5,0.8,11101001,3043.28,1856,13.53,85.5,61.5,3043.63,1920,53.3,28.0,86.0
,3044.99,1056,85.5,0.0,11101011,3044.38,1632,13.53,85.5,61.5,3044.67,1088,25.1,28.0,86.0
,3046.10,1376,85.5,0.0,11101011,3045.32,1184,13.43,85.5,61.5,3045.74,1504,35.3,28.0,86.0
,3047.10,1504,85.5,0.0,11101011,3046.42,1408,13.43,85.5,61.5,3046.77,1440,62.0,28.0,86.0
,3048.12,1664,85.5,-5.5,11101011,3047.43,1536,13.53,85.5,61.5,3047.77,1600,78.4,28.0,86.0
,3049.22,1856,85.5,-9.4,11101011,3048.50,1760,13.53,85.5,61.5,3048.86,1824,82.7,28.0,86.0
,3050.27,2080,85.5,-12.9,11101001,3049.57,1952,13.53,85.5,61.5,3049.93,2016,84.3,28.0,86.0
,3051.27,2304,85.5,-14.8,11101001,3050.61,2144,13.43,85.5,61.5,3050.93,2208,84.3,28.0,86.0
,3052.31,2496,85.5,-15.2,11101001,3051.60,2368,13.43,85.5,61.5,3051.98,2432,84.3,28.0,86.0
,3053.38,2688,87.0,-13.7,11101001,3052.67,2560,13.53,85.5,61.5,3053.02,2624,82.7,28.0,86.0
,3054.50,1440,85.5,0.0,11101011,3053.73,2464,13.64,85.5,61.5,3054.09,1984,0.0,28.0,86.0
,3055.54,2048,85.5,0.0,11101001,3054.85,2080,13.53,85.5,61.5,3055.20,2048,32.5,28.0,86.0
,3056.59,2144,87.0,-1.2,11101001,3055.89,2080,13.43,87.0,61.5,3056.25,2112,56.1,28.0,86.0
,3057.63,2208,85.5,-4.7,11101001,3056.93,2144,13.43,85.5,61.5,3057.28,2176,63.5,28.0,86.0
,3058.61,2304,87.0,0.0,11101001,3057.97,2240,13.43,87.0,61.5,3058.28,2272,62.0,28.0,86.0
,3059.61,2368,85.5,0.8,11101001,3058.93,2336,13.53,85.5,61.5,3059.27,2336,44.3,28.0,86.0
,3060.64,2432,85.5,3.1,11101001,3059.95,2368,13.43,85.5,61.5,3060.29,2400,44.3,28.0,86.0
,3061.68,2464,85.5,0.0,11111101,3061.00,2432,13.43,85.5,61.5,3061.33,2464,34.1,28.0,86.0
