Poniedzia³ek,31,Sierpieñ,2026,06:34:37:00009-VCID:1C3761778CABCE7337-5178,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'033
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obci¹¿enie,Czas wtrysku,Ciœnienie rzecz.,,Lambda,Napiêcie, , 
,1990.29,2560,84.0,-3.9,11101001,1989.62,2560,45.9,6.18,520.2,1989.95,-3.1,1.45, , 
,1991.34,2560,84.0,-6.3,11101001,1990.64,2560,47.1,7.21,550.8,1990.97,-5.1,1.41, , 
,1992.34,2560,84.0,-9.0,11101001,1991.67,2560,50.2,7.21,571.2,1992.00,-8.2,1.45, , 
,1993.37,2560,84.0,-10.2,11101001,1992.67,2560,51.8,7.21,591.6,1993.02,-10.2,1.52, , 
,1994.40,2560,84.0,-11.3,11101001,1993.69,2560,51.8,7.21,591.6,1994.05,-10.5,1.48, , 
,1995.39,2560,84.0,-10.5,11101001,1994.72,2560,53.3,7.21,591.6,1995.06,-10.5,1.45, , 
,1996.40,2560,84.0,-8.2,11101001,1995.73,2560,51.8,7.21,591.6,1996.06,-10.5,1.48, , 
,1997.41,2560,84.0,-7.8,11101001,1996.73,2560,53.3,7.21,591.6,1997.07,-8.6,1.52, , 
,1998.45,2560,84.0,-8.2,11101001,1997.76,2528,51.8,7.21,591.6,1998.10,-7.8,1.41, , 
,1999.47,2560,84.0,-5.9,11101001,1998.77,2560,51.8,7.21,591.6,1999.12,-5.9,1.45, , 
,2000.52,2560,84.0,-5.1,11101001,1999.81,2560,51.8,7.21,591.6,2000.16,-5.5,1.52, , 
,2001.55,2592,84.0,-3.9,11101001,2000.89,2560,51.8,7.21,591.6,2001.22,-3.9,1.48, , 
,2002.59,2592,84.0,0.8,11101001,2001.91,2592,48.6,7.21,571.2,2002.26,-0.4,1.52, , 
,2003.58,2592,84.0,4.7,11101001,2002.92,2592,41.2,6.18,499.8,2003.26,3.1,1.52, , 
,2004.62,2592,84.0,4.3,11101001,2003.94,2592,42.7,6.18,499.8,2004.27,4.7,1.45, , 
,2005.61,2592,84.0,4.3,11101001,2004.94,2592,41.2,6.18,479.4,2005.28,4.7,1.45, , 
,2006.63,2592,84.0,4.7,11101001,2005.96,2592,41.2,6.18,479.4,2006.29,4.3,1.37, , 
,2007.67,2592,84.0,3.9,11101001,2006.97,2592,41.2,6.18,479.4,2007.32,3.9,1.48, , 
,2008.67,2592,84.0,1.2,11101001,2007.99,2592,45.9,6.18,520.2,2008.34,3.1,1.45, , 
,2009.66,2592,84.0,1.2,11101001,2008.98,2592,45.9,6.18,520.2,2009.31,1.2,1.45, , 
,2010.65,2592,84.0,-0.4,11101001,2009.98,2592,45.9,6.18,520.2,2010.32,0.0,1.41, , 
,2011.68,2592,84.0,-0.8,11101001,2010.99,2592,44.3,6.18,520.2,2011.33,-0.4,1.48, , 
,2012.72,2560,84.0,-2.0,11101001,2012.00,2592,44.3,6.18,520.2,2012.36,-1.6,1.48, , 
,2013.78,2560,84.0,-2.3,11101001,2013.08,2560,44.3,6.18,520.2,2013.43,-2.3,1.45, , 
,2014.79,2560,84.0,-2.7,11101001,2014.11,2560,44.3,6.18,520.2,2014.45,-3.1,1.48, , 
,2015.81,2560,84.0,-3.1,11101001,2015.14,2560,44.3,6.18,520.2,2015.48,-3.1,1.48, , 
,2016.81,2560,84.0,-3.1,11101001,2016.14,2560,44.3,6.18,520.2,2016.47,-2.7,1.48, , 
,2017.83,2560,84.0,-2.3,11101001,2017.16,2560,44.3,6.18,520.2,2017.50,-3.1,1.45, , 
,2018.88,2560,84.0,-2.3,11101001,2018.19,2560,44.3,6.18,520.2,2018.54,-2.7,1.52, , 
,2019.92,2560,84.0,-2.3,11101001,2019.22,2560,44.3,6.18,520.2,2019.57,-2.3,1.48, , 
,2020.94,2560,84.0,-4.3,11101001,2020.26,2560,45.9,6.18,520.2,2020.60,-3.1,1.41, , 
,2021.95,2528,84.0,-3.9,11101001,2021.28,2528,45.9,6.18,520.2,2021.61,-3.9,1.48, , 
,2022.97,2528,84.0,-3.9,11101001,2022.28,2528,45.9,6.18,550.8,2022.62,-4.3,1.52, , 
,2024.01,2528,84.0,-3.9,11101001,2023.34,2528,47.1,6.18,550.8,2023.67,-3.9,1.48, , 
,2025.06,2528,84.0,-3.9,11101001,2024.37,2528,47.1,6.18,550.8,2024.72,-3.9,1.45, , 
,2026.09,2528,84.0,-3.5,11101001,2025.39,2528,47.1,6.18,550.8,2025.72,-3.9,1.52, , 
,2027.12,2528,84.0,-3.5,11101001,2026.43,2528,45.9,6.18,520.2,2026.77,-3.5,1.48, , 
,2028.13,2528,84.0,-3.5,11101001,2027.47,2528,45.9,6.18,520.2,2027.81,-3.1,1.45, , 
,2029.13,2528,84.0,-3.1,11101001,2028.46,2528,45.9,6.18,520.2,2028.79,-3.5,1.45, , 
,2030.16,2560,84.0,-2.7,11101001,2029.47,2528,45.9,6.18,520.2,2029.81,-3.1,1.52, , 
,2031.22,2560,82.5,-2.3,11101001,2030.52,2560,45.9,6.18,520.2,2030.88,-2.3,1.48, , 
,2032.23,2592,84.0,-1.2,11101001,2031.56,2560,44.3,6.18,520.2,2031.90,-1.6,1.45, , 
,2033.24,2592,84.0,-0.4,11101001,2032.57,2592,44.3,6.18,520.2,2032.90,-0.8,1.48, , 
,2034.25,2624,84.0,0.0,11101001,2033.59,2624,44.3,6.18,520.2,2033.92,-0.4,1.48, , 
,2035.26,2656,84.0,0.0,11101001,2034.58,2624,44.3,6.18,499.8,2034.92,0.4,1.48, , 
,2036.29,2656,84.0,-0.4,11101001,2035.60,2656,44.3,6.18,499.8,2035.95,-0.4,1.45, , 
,2037.29,2656,84.0,-0.8,11101001,2036.60,2656,42.7,6.18,499.8,2036.95,-0.8,1.48, , 
,2038.30,2656,84.0,-0.8,11101001,2037.62,2656,42.7,6.18,499.8,2037.97,-1.2,1.48, , 
,2039.33,2624,84.0,0.0,11111101,2038.67,2656,42.7,6.18,499.8,2038.99,0.0,1.45, , 
,2040.33,2592,84.0,0.0,11111101,2039.66,2624,19.2,3.09,275.4,2039.99,0.0,2.30, , 
,2041.30,2560,84.0,0.0,11101001,2040.66,2560,17.6,3.09,244.8,2041.00,0.0,1.88, , 
,2042.34,2528,84.0,0.0,11101001,2041.65,2528,35.3,5.15,418.2,2042.01,0.0,1.21, , 
,2043.34,2528,84.0,-5.1,11101001,2042.67,2528,53.3,7.21,591.6,2043.01,-3.9,1.45, , 
,2044.34,2496,84.0,-7.4,11101001,2043.67,2496,53.3,7.21,612.0,2044.01,-6.3,1.45, , 
,2045.43,2464,84.0,-8.6,11101001,2044.71,2496,53.3,7.21,612.0,2045.07,-8.2,1.48, , 
,2046.50,2464,84.0,-8.2,11101001,2045.77,2464,53.3,7.21,612.0,2046.14,-8.6,1.52, , 
,2047.54,2432,84.0,-8.2,11101001,2046.84,2432,53.3,7.21,612.0,2047.17,-8.6,1.45, , 
,2048.56,2400,84.0,0.0,11101001,2047.92,2432,53.3,7.21,612.0,2048.25,-7.4,1.45, , 
,2049.61,2368,84.0,3.9,11101001,2048.91,2400,22.0,3.09,295.8,2049.27,4.3,1.68, , 
,2050.60,2336,84.0,2.7,11101001,2049.95,2368,34.1,5.15,418.2,2050.28,3.5,1.41, , 
,2051.62,2304,84.0,2.7,11101001,2050.93,2336,34.1,5.15,418.2,2051.27,2.3,1.45, , 
,2052.69,2304,84.0,1.6,11101001,2051.98,2304,42.7,6.18,499.8,2052.30,2.0,1.41, , 
,2053.72,2304,84.0,-1.6,11101001,2053.03,2304,48.6,7.21,571.2,2053.36,-0.4,1.37, , 
,2054.75,2336,84.0,-7.0,11101001,2054.07,2304,56.1,8.24,632.4,2054.41,-5.9,1.37, , 
,2055.74,2336,84.0,-9.4,11101001,2055.07,2336,57.6,8.24,652.8,2055.42,-8.2,1.48, , 
,2056.77,2368,84.0,-9.0,11101001,2056.09,2336,57.6,8.24,652.8,2056.43,-9.4,1.48, , 
,2057.82,2400,84.0,-8.6,11101001,2057.16,2368,56.1,7.21,632.4,2057.49,-8.6,1.52, , 
,2058.87,2400,84.0,-7.8,11101001,2058.18,2400,56.1,7.21,632.4,2058.54,-8.2,1.45, , 
,2059.91,2400,84.0,-7.0,11101001,2059.23,2400,54.5,8.24,632.4,2059.56,-7.4,1.48, , 
,2060.98,2400,84.0,-7.4,11101001,2060.27,2400,54.5,7.21,612.0,2060.62,-7.4,1.45, , 
,2061.99,2400,84.0,-7.4,11101001,2061.31,2400,53.3,7.21,612.0,2061.65,-7.4,1.45, , 
,2063.00,2400,84.0,-2.7,11101001,2062.32,2400,45.9,6.18,520.2,2062.65,-3.5,1.56, , 
,2064.07,2368,84.0,0.0,11101001,2063.32,2400,44.3,6.18,499.8,2063.68,-1.2,1.48, , 
,2065.06,2368,84.0,2.3,11101001,2064.40,2368,20.8,3.09,295.8,2064.73,2.3,1.56, , 
,2066.04,2336,84.0,5.5,11101001,2065.38,2368,20.8,3.09,295.8,2065.73,4.3,1.52, , 
,2067.05,2368,84.0,0.4,11101001,2066.38,2368,45.9,7.21,550.8,2066.72,1.2,1.41, , 
,2068.12,2400,84.0,-1.6,11101001,2067.39,2368,48.6,7.21,571.2,2067.74,-0.8,1.45, , 
,2069.22,2464,84.0,-3.1,11101001,2068.47,2432,47.1,7.21,550.8,2068.86,-3.1,1.45, , 
,2070.31,2464,84.0,-5.9,11101001,2069.59,2464,47.1,6.18,550.8,2069.94,-5.9,1.48, , 
,2071.33,2496,84.0,-5.1,11101001,2070.64,2464,45.9,6.18,520.2,2070.98,-5.9,1.48, , 
,2072.42,2496,84.0,-3.5,11101001,2071.70,2496,44.3,6.18,520.2,2072.06,-3.9,1.52, , 
,2073.43,2464,84.0,-3.9,11101001,2072.76,2496,44.3,6.18,520.2,2073.11,-3.9,1.48, , 
,2074.47,2464,84.0,-3.9,11101001,2073.77,2464,45.9,6.18,520.2,2074.12,-3.9,1.45, , 
,2075.51,2432,84.0,-4.7,11101001,2074.83,2432,45.9,6.18,520.2,2075.16,-4.7,1.48, , 
,2076.56,2400,84.0,-5.1,11101001,2075.85,2400,47.1,6.18,550.8,2076.19,-4.7,1.48, , 
,2077.56,2368,84.0,-3.9,11101001,2076.89,2368,42.7,6.18,499.8,2077.22,-4.3,1.48, , 
,2078.58,2336,84.0,0.0,11101001,2077.88,2336,44.3,6.18,520.2,2078.22,-5.1,1.41, , 
,2079.61,2336,84.0,-2.7,11101001,2078.93,2336,66.3,10.30,734.4,2079.26,-2.0,1.37, , 
,2080.67,2336,84.0,0.8,11101001,2079.96,2336,71.0,11.33,775.2,2080.30,-0.8,1.56, , 
,2081.72,2336,84.0,2.3,11101001,2081.00,2336,71.0,11.33,795.6,2081.36,2.3,1.45, , 
,2082.76,2368,84.0,2.0,11101001,2082.07,2336,73.7,12.36,826.2,2082.41,2.0,1.45, , 
,2083.84,2368,84.0,1.6,11101001,2083.10,2368,72.2,11.33,795.6,2083.47,2.0,1.52, , 
,2084.87,2400,84.0,1.6,11101001,2084.18,2400,72.2,11.33,795.6,2084.52,1.6,1.45, , 
,2085.97,2432,84.0,2.7,11101001,2085.22,2400,72.2,11.33,795.6,2085.61,2.0,1.48, , 
,2087.09,2432,84.0,2.3,11101001,2086.34,2432,72.2,11.33,795.6,2086.71,2.3,1.45, , 
,2088.10,2464,84.0,3.1,11101001,2087.42,2464,71.0,12.36,775.2,2087.76,2.7,1.45, , 
,2089.12,2464,84.0,3.9,11101001,2088.44,2464,69.4,11.33,775.2,2088.79,3.9,1.48, , 
,2090.13,2496,84.0,4.3,11101001,2089.47,2464,69.4,11.33,754.8,2089.80,4.3,1.45, , 
,2091.16,2496,84.0,-2.0,11101001,2090.47,2496,66.3,11.33,734.4,2090.80,3.9,1.37, , 
,2092.23,2528,84.0,-12.5,11101001,2091.51,2528,60.4,9.27,693.6,2091.88,-10.5,1.21, , 
,2093.22,2528,84.0,-15.2,11101001,2092.57,2528,56.1,7.21,632.4,2092.89,-14.5,1.52, , 
,2094.21,2560,84.0,0.0,11101001,2093.54,2560,53.3,7.21,612.0,2093.88,0.0,1.68, , 
,2095.23,2528,84.0,0.0,11111101,2094.56,2528,19.2,3.09,275.4,2094.90,2.3,1.56, , 
,2096.23,2496,84.0,0.0,11111101,2095.56,2528,0.0,0.00,244.8,2095.89,0.0,3.95, , 
,2097.24,2464,85.5,0.0,11111101,2096.57,2496,0.0,0.00,244.8,2096.91,0.0,3.91, , 
,2098.26,2432,84.0,0.0,11111101,2097.57,2432,0.0,0.00,244.8,2097.91,0.0,3.83, , 
,2099.26,2400,85.5,0.0,11101001,2098.61,2400,0.0,0.00,244.8,2098.93,0.0,3.67, , 
,2100.26,2336,84.0,1.6,11101001,2099.59,2368,17.6,3.09,275.4,2099.91,0.0,1.29, , 
,2101.30,2336,84.0,3.5,11101001,2100.60,2368,25.1,4.12,336.6,2100.94,3.5,1.60, , 
,2102.29,2304,84.0,2.7,11101001,2101.64,2336,36.9,5.15,459.0,2101.96,3.1,1.45, , 
,2103.29,2304,84.0,1.6,11101001,2102.62,2304,35.3,5.15,438.6,2102.95,2.3,1.41, , 
,2104.29,2304,84.0,1.6,11101001,2103.64,2304,35.3,5.15,438.6,2103.97,2.0,1.52, , 
,2105.29,2304,84.0,0.4,11101001,2104.62,2304,36.9,5.15,438.6,2104.96,1.2,1.45, , 
,2106.29,2304,84.0,0.4,11101001,2105.62,2304,40.0,6.18,479.4,2105.97,1.2,1.48, , 
,2107.32,2304,84.0,-0.4,11101001,2106.64,2304,40.0,6.18,479.4,2106.97,0.4,1.52, , 
,2108.34,2304,84.0,0.0,11101001,2107.65,2304,40.0,6.18,479.4,2107.98,-0.8,1.45, , 
,2109.37,2304,84.0,0.4,11101001,2108.69,2304,40.0,6.18,479.4,2109.04,0.4,1.48, , 
,2110.37,2272,84.0,2.7,11101001,2109.71,2304,36.9,5.15,459.0,2110.05,0.0,1.56, , 
,2111.38,2144,84.0,0.0,11111101,2110.70,2272,16.1,2.06,244.8,2111.03,-2.3,1.33, , 
,2112.34,1024,84.0,0.0,11111111,2111.71,1632,0.0,0.00,295.8,2112.03,0.0,3.71, , 
,2113.33,1376,84.0,0.0,11111111,2112.66,1088,26.7,4.12,377.4,2112.98,0.0,1.37, , 
,2114.33,2688,84.0,0.0,11111101,2113.69,1856,0.0,0.00,316.2,2114.00,0.0,3.63, , 
,2115.32,2688,84.0,0.0,11111101,2114.66,2688,0.0,0.00,275.4,2115.00,0.0,3.95, , 
,2116.31,2624,84.0,0.0,11111101,2115.65,2656,0.0,0.00,275.4,2115.98,0.0,3.91, , 
,2117.30,2592,84.0,0.0,11111101,2116.66,2624,0.0,0.00,275.4,2116.99,0.0,3.87, , 
,2118.28,2592,84.0,0.0,11101001,2117.62,2592,0.0,0.00,275.4,2117.96,0.0,3.91, , 
,2119.24,2528,84.0,0.0,11101001,2118.61,2560,17.6,3.09,244.8,2118.93,0.0,1.33, , 
,2120.24,2496,84.0,0.8,11101001,2119.57,2528,17.6,3.09,244.8,2119.90,2.3,1.37, , 
,2121.32,2464,84.0,1.6,11101001,2120.60,2496,17.6,2.06,244.8,2120.97,2.0,1.48, , 
,2122.35,2432,84.0,3.5,11101001,2121.66,2464,17.6,2.06,244.8,2121.99,2.7,1.48, , 
,2123.39,2400,84.0,0.0,11111101,2122.70,2432,17.6,2.06,244.8,2123.05,3.9,1.48, , 
,2124.35,2336,84.0,0.0,11111101,2123.70,2368,0.0,0.00,244.8,2124.02,0.0,3.91, , 
,2125.33,2272,84.0,0.0,11111101,2124.69,2304,0.0,0.00,244.8,2125.00,0.0,3.98, , 
,2126.35,2240,84.0,0.0,11111101,2125.66,2272,0.0,0.00,244.8,2126.01,0.0,3.91, , 
,2127.37,2176,82.5,0.0,11111101,2126.69,2208,0.0,0.00,244.8,2127.03,0.0,3.95, , 
,2128.41,2112,82.5,0.0,11111101,2127.71,2176,0.0,0.00,244.8,2128.07,0.0,3.95, , 
,2129.43,2016,82.5,0.0,11111101,2128.76,2080,0.0,0.00,244.8,2129.11,0.0,3.95, , 
,2130.51,1984,82.5,0.0,11111111,2129.78,2016,0.0,0.00,244.8,2130.14,0.0,3.91, , 
,2131.58,1888,82.5,0.0,11111111,2130.86,1952,0.0,0.00,244.8,2131.22,0.0,3.95, , 
,2132.61,1792,82.5,0.0,11111111,2131.90,1856,0.0,0.00,295.8,2132.24,0.0,3.98, , 
,2133.53,960,82.5,0.0,11111111,2132.91,1344,0.0,0.00,336.6,2133.22,0.0,3.95, , 
,2134.49,896,82.5,0.0,11111111,2133.84,928,29.4,5.15,418.2,2134.16,0.0,1.52, , 
,2135.42,896,82.5,0.0,11111111,2134.80,896,26.7,4.12,377.4,2135.11,0.0,1.09, , 
,2136.31,896,82.5,2.0,11111111,2135.72,896,26.7,4.12,377.4,2136.01,1.2,1.41, , 
,2137.24,896,82.5,3.1,11111111,2136.62,896,26.7,4.12,377.4,2136.95,2.7,1.52, , 
,2138.15,896,82.5,3.9,11111111,2137.56,896,26.7,4.12,377.4,2137.86,3.9,1.48, , 
,2139.07,896,82.5,4.7,11111111,2138.46,896,25.1,4.12,377.4,2138.76,4.3,1.48, , 
,2140.00,896,82.5,3.9,11111111,2139.39,864,25.1,4.12,377.4,2139.70,4.3,1.45, , 
,2140.97,896,82.5,4.3,11111111,2140.31,896,26.7,4.12,377.4,2140.65,4.3,1.45, , 
,2141.89,864,82.5,4.3,11111111,2141.27,896,26.7,4.12,377.4,2141.58,4.3,1.45, , 
,2142.82,896,82.5,3.9,11111111,2142.19,896,26.7,4.12,377.4,2142.49,3.9,1.41, , 
,2143.75,896,82.5,3.5,11111111,2143.15,896,26.7,4.12,377.4,2143.44,3.5,1.41, , 
,2144.63,896,82.5,2.7,11111111,2144.03,896,25.1,4.12,377.4,2144.34,2.7,1.41, , 
,2145.55,896,82.5,2.7,11111111,2144.95,864,26.7,4.12,377.4,2145.25,2.7,1.45, , 
,2146.42,896,82.5,2.7,11111111,2145.84,896,26.7,4.12,377.4,2146.13,2.7,1.45, , 
,2147.37,896,82.5,2.7,11111111,2146.73,864,26.7,4.12,377.4,2147.06,2.7,1.45, , 
,2148.32,864,82.5,2.3,11111111,2147.69,896,26.7,4.12,377.4,2147.98,2.7,1.45, , 
,2149.26,864,82.5,2.0,11111111,2148.64,864,26.7,4.12,377.4,2148.97,2.0,1.41, , 
,2150.19,896,82.5,1.6,11111111,2149.57,896,26.7,4.12,377.4,2149.88,1.6,1.45, , 
,2151.08,768,82.5,1.6,11111111,2150.49,864,25.1,4.12,377.4,2150.78,1.6,1.45, , 
,2151.97,800,82.5,0.4,11111111,2151.37,768,28.2,4.12,418.2,2151.66,0.8,1.41, , 
,2152.85,800,82.5,-0.8,11111111,2152.26,800,28.2,4.12,418.2,2152.56,-0.4,1.45, , 
,2153.75,768,82.5,-1.6,11111111,2153.16,768,28.2,4.12,418.2,2153.45,-1.2,1.45, , 
,2154.62,800,82.5,-1.6,11111111,2154.03,800,28.2,4.12,418.2,2154.33,-1.6,1.48, , 
,2155.52,800,82.5,-2.0,11111111,2154.93,800,26.7,4.12,397.8,2155.22,-2.0,1.45, , 
,2156.40,736,82.5,0.0,11101011,2155.82,800,26.7,4.12,397.8,2156.11,-2.3,1.45, , 
,2157.33,1440,84.0,-2.3,11101011,2156.71,1184,50.2,7.21,632.4,2157.01,0.0,1.45, , 
,2158.29,864,82.5,0.0,11101011,2157.66,1216,45.9,6.18,571.2,2157.99,0.0,1.52, , 
,2159.25,1344,82.5,1.2,11101011,2158.61,1056,54.5,8.24,673.2,2158.93,0.0,1.64, , 
,2160.33,1856,82.5,1.6,11101011,2159.62,1504,48.6,7.21,591.6,2159.96,1.6,1.45, , 
,2161.37,2240,82.5,3.9,11101001,2160.68,1984,38.4,5.15,479.4,2161.02,3.1,1.48, , 
,2162.38,1344,82.5,0.0,11111111,2161.71,2336,0.0,0.00,397.8,2162.05,0.0,3.32, , 
,2163.35,1024,82.5,0.0,11111111,2162.71,992,26.7,5.15,377.4,2163.04,0.0,2.42, , 
,2164.33,1248,82.5,0.0,11101011,2163.67,1056,22.0,4.12,336.6,2164.00,0.0,0.74, , 
,2165.28,1312,82.5,-0.4,11101011,2164.64,1280,25.1,3.09,357.0,2164.96,-0.4,1.45, , 
,2166.30,1312,84.0,0.4,11101011,2165.61,1312,23.5,3.09,336.6,2165.96,-0.8,1.48, , 
,2167.34,1376,82.5,2.0,11101011,2166.64,1344,29.4,4.12,397.8,2166.98,1.6,1.52, , 
,2168.43,1504,82.5,2.3,11101011,2167.68,1408,38.4,5.15,479.4,2168.11,2.3,1.48, , 
,2169.51,1536,82.5,-0.8,11101011,2168.76,1536,34.1,5.15,438.6,2169.13,-0.8,1.37, , 
,2170.57,1568,82.5,-1.2,11101011,2169.89,1568,26.7,4.12,357.0,2170.21,-0.4,1.48, , 
,2171.61,1568,82.5,-2.7,11101011,2170.92,1568,31.0,4.12,397.8,2171.24,-1.6,1.45, , 
,2172.73,1600,82.5,-2.3,11101011,2172.00,1536,34.1,5.15,418.2,2172.36,-2.7,1.48, , 
,2173.80,1792,82.5,-0.4,11101011,2173.08,1664,44.3,6.18,520.2,2173.44,-0.8,1.48, , 
,2174.90,1952,82.5,4.3,11101011,2174.16,1856,42.7,6.18,520.2,2174.52,4.3,1.56, , 
,2175.98,2048,82.5,4.7,11101001,2175.26,2016,28.2,4.12,357.0,2175.61,5.9,1.45, , 
,2177.01,2112,82.5,6.3,11101001,2176.32,2048,26.7,4.12,357.0,2176.66,5.1,1.45, , 
,2178.05,2144,82.5,6.3,11101001,2177.36,2112,25.1,4.12,336.6,2177.72,5.5,1.45, , 
,2179.06,2112,82.5,1.6,11101001,2178.38,2176,16.1,2.06,244.8,2178.72,2.3,1.25, , 
,2180.10,2080,82.5,2.7,11111101,2179.39,2112,16.1,2.06,244.8,2179.74,1.2,1.41, , 
,2181.15,1952,82.5,0.0,11111111,2180.45,2080,16.1,2.06,244.8,2180.80,0.0,1.52, , 
,2182.25,1856,82.5,0.0,11101011,2181.51,1920,0.0,0.00,275.4,2181.88,0.0,3.91, , 
,2183.31,1952,82.5,0.0,11101011,2182.59,1920,29.4,4.12,377.4,2182.96,0.0,1.29, , 
,2184.36,2240,82.5,-3.5,11101001,2183.67,2016,56.1,8.24,652.8,2184.02,-1.2,1.45, , 
,2185.34,2560,82.5,-8.2,11101001,2184.68,2336,66.3,10.30,734.4,2185.02,-5.1,1.37, , 
,2186.32,2016,82.5,0.0,11111101,2185.68,2656,57.6,7.21,652.8,2185.99,0.0,2.30, , 
,2187.34,1088,82.5,0.0,11101011,2186.68,1472,0.0,0.00,336.6,2186.98,0.0,3.87, , 
,2188.45,1856,82.5,1.6,11101011,2187.71,1696,32.5,5.15,418.2,2188.08,0.0,1.17, , 
,2189.53,1984,82.5,0.0,11101001,2188.82,1888,42.7,6.18,499.8,2189.18,0.0,1.45, , 
,2190.60,2112,82.5,0.8,11101001,2189.89,2048,54.5,8.24,632.4,2190.25,0.8,1.52, , 
,2191.63,2240,82.5,0.8,11101001,2190.94,2144,51.8,7.21,591.6,2191.28,0.4,1.45, , 
,2192.68,2304,82.5,1.2,11101001,2191.98,2272,45.9,6.18,550.8,2192.32,1.2,1.48, , 
,2193.68,2368,84.0,5.9,11101001,2193.01,2336,31.0,4.12,377.4,2193.35,5.5,1.56, , 
,2194.68,2432,84.0,8.6,11101001,2194.03,2400,29.4,4.12,377.4,2194.36,8.2,1.52, , 
,2195.71,2464,84.0,11.3,11111101,2195.04,2432,23.5,3.09,316.2,2195.39,10.9,1.48, , 
,2196.69,2496,84.0,0.0,11111101,2196.05,2464,19.2,3.09,275.4,2196.39,10.9,1.45, , 
,2197.69,2464,84.0,0.0,11111101,2197.01,2464,0.0,0.00,244.8,2197.36,0.0,3.83, , 
,2198.67,2464,84.0,0.0,11111101,2198.04,2464,0.0,0.00,244.8,2198.36,0.0,3.87, , 
,2199.65,2464,84.0,0.0,11111101,2198.99,2464,0.0,0.00,244.8,2199.32,0.0,3.87, , 
,2200.64,2336,84.0,0.0,11111101,2199.97,2432,0.0,0.00,244.8,2200.30,0.0,3.95, , 
,2201.64,2208,84.0,0.0,11111101,2200.96,2304,0.0,0.00,244.8,2201.30,0.0,3.91, , 
,2202.67,2080,84.0,0.0,11111101,2201.98,2144,0.0,0.00,244.8,2202.32,0.0,3.95, , 
,2203.68,1984,84.0,0.0,11111101,2203.01,2048,0.0,0.00,244.8,2203.36,0.0,3.95, , 
,2204.75,1952,84.0,0.0,11111111,2204.03,1952,0.0,0.00,244.8,2204.38,0.0,3.95, , 
,2205.76,1088,84.0,0.0,11111111,2205.09,1920,0.0,0.00,275.4,2205.46,0.0,3.95, , 
,2206.71,896,84.0,0.0,11111111,2206.11,864,32.5,7.21,438.6,2206.40,0.0,2.15, , 
,2207.61,896,84.0,0.0,11111111,2207.01,896,26.7,4.12,377.4,2207.33,0.0,1.05, , 
,2208.52,896,84.0,0.4,11111111,2207.92,896,26.7,4.12,377.4,2208.22,0.0,1.41, , 
,2209.44,896,84.0,2.7,11111111,2208.83,896,26.7,4.12,377.4,2209.12,2.0,1.56, , 
,2210.38,896,84.0,4.3,11111111,2209.75,896,26.7,4.12,377.4,2210.07,3.9,1.52, , 
,2211.34,896,84.0,5.1,11111111,2210.70,896,26.7,4.12,377.4,2211.02,5.1,1.48, , 
,2212.26,896,84.0,5.9,11111111,2211.65,896,26.7,4.12,377.4,2211.96,5.5,1.45, , 
,2213.16,896,84.0,5.9,11111111,2212.56,896,26.7,4.12,377.4,2212.86,5.9,1.45, , 
,2214.10,896,84.0,5.5,11111111,2213.47,896,26.7,4.12,377.4,2213.77,5.5,1.41, , 
,2215.05,896,84.0,5.1,11111111,2214.42,896,26.7,4.12,377.4,2214.73,5.1,1.41, , 
,2215.98,896,84.0,4.7,11111111,2215.33,896,26.7,4.12,377.4,2215.66,4.7,1.41, , 
,2216.88,896,84.0,3.9,11111111,2216.28,896,25.1,4.12,377.4,2216.58,3.9,1.41, , 
,2217.81,896,84.0,3.5,11111111,2217.19,896,25.1,4.12,377.4,2217.49,3.5,1.41, , 
,2218.68,896,84.0,3.9,11101011,2218.09,864,25.1,4.12,377.4,2218.39,3.5,1.45, , 
,2219.76,1952,84.0,7.8,11101011,2219.05,1184,29.4,4.12,397.8,2219.41,4.7,1.48, , 
,2220.76,2144,84.0,0.0,11101001,2220.10,1952,47.1,7.21,571.2,2220.45,0.0,1.52, , 
,2221.79,2432,84.0,-4.7,11101001,2221.09,2272,60.4,9.27,693.6,2221.43,-3.9,1.29, , 
,2222.83,2752,84.0,-10.5,11101001,2222.13,2528,62.0,9.27,693.6,2222.47,-8.6,1.41, , 
,2223.78,2048,84.0,0.0,11111101,2223.14,2848,63.5,8.24,693.6,2223.45,0.0,2.81, , 
,2224.82,1568,84.0,0.0,11101011,2224.14,1536,0.0,0.00,316.2,2224.47,0.0,3.83, , 
,2225.85,1856,84.0,0.0,11101011,2225.15,1888,17.6,3.09,275.4,2225.48,0.0,1.25, , 
,2226.93,1856,84.0,4.7,11101011,2226.21,1856,25.1,3.09,336.6,2226.56,4.3,1.60, , 
,2227.98,1888,84.0,6.6,11101011,2227.27,1856,32.5,5.15,418.2,2227.62,5.1,1.52, , 
,2229.07,1952,84.0,8.2,11101011,2228.34,1920,40.0,6.18,499.8,2228.71,7.8,1.52, , 
,2230.13,1984,84.0,7.0,11101001,2229.41,1952,38.4,6.18,479.4,2229.76,8.2,1.41, , 
