Piątek,14,Sierpień,2026,06:39:04:00009-VCID:1C3761778CABCE7337-515A,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'015,,,,Grupa C:,'016
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Zliczanie,Zliczanie,Zliczanie, ,,Zliczanie, , , 
,1933.27,2400,79.5,3.9,11101000,1933.64,0,0,0,aktywna,1932.92,0, , ,aktywna
,1934.36,2432,79.5,0.4,11101000,1934.73,0,0,0,aktywna,1933.99,0, , ,aktywna
,1935.43,2432,79.5,-2.0,11101000,1935.78,0,0,0,aktywna,1935.08,0, , ,aktywna
,1936.48,2464,79.5,0.0,11101000,1936.83,0,0,0,aktywna,1936.13,0, , ,aktywna
,1937.53,2464,79.5,-0.8,11101000,1937.88,0,0,0,aktywna,1937.19,0, , ,aktywna
,1938.56,2496,79.5,0.0,11101000,1938.92,0,0,0,aktywna,1938.24,0, , ,aktywna
,1939.61,2528,79.5,1.6,11101000,1939.96,0,0,0,aktywna,1939.25,0, , ,aktywna
,1940.66,2528,79.5,5.5,11101000,1941.00,0,0,0,aktywna,1940.31,0, , ,aktywna
,1941.69,2528,79.5,6.3,11101000,1942.05,0,0,0,aktywna,1941.34,0, , ,aktywna
,1942.74,2560,79.5,6.6,11101000,1943.10,0,0,0,aktywna,1942.40,0, , ,aktywna
,1943.79,2560,79.5,6.6,11101000,1944.13,0,0,0,aktywna,1943.45,0, , ,aktywna
,1944.84,2560,79.5,5.9,11101000,1945.19,0,0,0,aktywna,1944.49,0, , ,aktywna
,1945.89,2560,79.5,9.0,11101000,1946.21,0,0,0,aktywna,1945.54,0, , ,aktywna
,1946.93,2560,79.5,10.2,11101000,1947.27,0,0,0,aktywna,1946.57,0, , ,aktywna
,1947.94,2560,79.5,10.2,11101000,1948.27,0,0,0,aktywna,1947.59,0, , ,aktywna
,1948.95,2560,79.5,9.0,11101000,1949.30,0,0,0,aktywna,1948.61,0, , ,aktywna
,1949.99,2560,79.5,7.8,11101000,1950.34,0,0,0,aktywna,1949.64,0, , ,aktywna
,1951.03,2560,79.5,7.0,11101000,1951.38,0,0,0,aktywna,1950.67,0, , ,aktywna
,1952.07,2560,79.5,6.6,11101000,1952.42,0,0,0,aktywna,1951.73,0, , ,aktywna
,1953.11,2560,79.5,6.6,11101000,1953.45,0,0,0,aktywna,1952.76,0, , ,aktywna
,1954.13,2528,79.5,6.6,11101000,1954.47,0,0,0,aktywna,1953.79,0, , ,aktywna
,1955.14,2528,79.5,6.6,11101000,1955.48,0,0,0,aktywna,1954.81,0, , ,aktywna
,1956.17,2528,79.5,6.3,11101000,1956.53,0,0,0,aktywna,1955.82,0, , ,aktywna
,1957.22,2528,79.5,5.5,11101000,1957.55,0,0,0,aktywna,1956.88,0, , ,aktywna
,1958.23,2528,79.5,3.5,11101000,1958.58,0,0,0,aktywna,1957.88,0, , ,aktywna
,1959.27,2528,79.5,2.7,11101000,1959.63,0,0,0,aktywna,1958.93,0, , ,aktywna
,1960.35,2528,79.5,2.7,11101000,1960.70,0,0,0,aktywna,1959.99,0, , ,aktywna
,1961.41,2528,79.5,3.1,11101000,1961.75,0,0,0,aktywna,1961.04,0, , ,aktywna
,1962.40,2528,79.5,3.5,11101000,1962.75,0,0,0,aktywna,1962.08,0, , ,aktywna
,1963.47,2528,79.5,5.1,11101000,1963.81,0,0,0,aktywna,1963.10,0, , ,aktywna
,1964.52,2528,79.5,6.6,11101000,1964.86,0,0,0,aktywna,1964.16,0, , ,aktywna
,1965.53,2528,79.5,6.6,11101000,1965.89,0,0,0,aktywna,1965.19,0, , ,aktywna
,1966.60,2528,79.5,6.3,11101000,1966.96,0,0,0,aktywna,1966.24,0, , ,aktywna
,1967.67,2560,79.5,7.0,11101000,1968.03,0,0,0,aktywna,1967.32,0, , ,aktywna
,1968.73,2560,79.5,6.6,11101000,1969.06,0,0,0,aktywna,1968.37,0, , ,aktywna
,1969.71,2560,79.5,7.0,11101000,1970.07,0,0,0,aktywna,1969.39,0, , ,aktywna
,1970.75,2592,79.5,7.4,11101000,1971.06,0,0,0,aktywna,1970.43,0, , ,aktywna
,1971.74,2592,79.5,5.1,11101000,1972.10,0,0,0,aktywna,1971.41,0, , ,aktywna
,1972.79,2592,79.5,2.3,11101000,1973.13,0,0,0,aktywna,1972.43,0, , ,aktywna
,1973.76,2592,79.5,1.2,11101000,1974.09,0,0,0,aktywna,1973.44,0, , ,aktywna
,1974.78,2592,79.5,0.8,11101000,1975.11,0,0,0,aktywna,1974.43,0, , ,aktywna
,1975.81,2592,79.5,4.3,11101000,1976.15,0,0,0,aktywna,1975.45,0, , ,aktywna
,1976.83,2592,79.5,8.6,11101000,1977.14,0,0,0,aktywna,1976.50,0, , ,aktywna
,1977.82,2592,79.5,7.8,11101000,1978.18,0,0,0,aktywna,1977.48,0, , ,aktywna
,1978.86,2592,79.5,6.3,11101000,1979.19,0,0,0,aktywna,1978.51,0, , ,aktywna
,1979.86,2560,79.5,3.9,11101000,1980.20,0,0,0,aktywna,1979.52,0, , ,aktywna
,1980.89,2560,79.5,-1.2,11101000,1981.23,0,0,0,aktywna,1980.55,0, , ,aktywna
,1981.91,2560,79.5,-3.5,11101000,1982.23,0,0,0,aktywna,1981.58,0, , ,aktywna
,1982.92,2528,79.5,-4.3,11101000,1983.25,0,0,0,aktywna,1982.57,0, , ,aktywna
,1983.92,2496,79.5,-4.3,11101000,1984.25,0,0,0,aktywna,1983.59,0, , ,aktywna
,1984.89,2496,79.5,-4.3,11101000,1985.24,0,0,0,aktywna,1984.58,0, , ,aktywna
,1985.90,2496,79.5,-4.3,11101000,1986.25,0,0,0,aktywna,1985.56,0, , ,aktywna
,1986.92,2496,79.5,-2.0,11101000,1987.28,0,0,0,aktywna,1986.60,0, , ,aktywna
,1987.96,2496,79.5,-2.0,11101000,1988.30,0,0,0,aktywna,1987.61,0, , ,aktywna
,1988.95,2496,79.5,-2.0,11101000,1989.29,0,0,0,aktywna,1988.63,0, , ,aktywna
,1989.99,2496,79.5,1.2,11101000,1990.32,0,0,0,aktywna,1989.63,0, , ,aktywna
,1991.01,2496,79.5,6.3,11101000,1991.36,0,0,0,aktywna,1990.68,0, , ,aktywna
,1992.01,2496,79.5,7.0,11101000,1992.35,0,0,0,aktywna,1991.69,0, , ,aktywna
,1993.05,2528,79.5,7.4,11101000,1993.38,0,0,0,aktywna,1992.70,0, , ,aktywna
,1994.07,2528,79.5,7.0,11101000,1994.40,0,0,0,aktywna,1993.72,0, , ,aktywna
,1995.09,2528,79.5,7.0,11101000,1995.44,0,0,0,aktywna,1994.75,0, , ,aktywna
,1996.12,2528,79.5,8.2,11101000,1996.47,0,0,0,aktywna,1995.77,0, , ,aktywna
,1997.15,2528,79.5,2.7,11101000,1997.50,0,0,0,aktywna,1996.83,0, , ,aktywna
,1998.15,2496,79.5,4.3,11101000,1998.51,0,0,0,aktywna,1997.83,0, , ,aktywna
,1999.23,2464,79.5,6.3,11101000,1999.59,0,0,0,aktywna,1998.87,0, , ,aktywna
,2000.32,2464,79.5,8.6,11101000,2000.67,0,0,0,aktywna,1999.96,0, , ,aktywna
,2001.38,2432,79.5,8.2,11101000,2001.72,0,0,0,aktywna,2001.01,0, , ,aktywna
,2002.41,2432,79.5,8.2,11101000,2002.75,0,0,0,aktywna,2002.07,0, , ,aktywna
,2003.44,2400,79.5,8.2,11101000,2003.77,0,0,0,aktywna,2003.09,0, , ,aktywna
,2004.46,2432,79.5,8.2,11101000,2004.82,0,0,0,aktywna,2004.12,0, , ,aktywna
,2005.55,2432,79.5,7.8,11101000,2005.89,0,0,0,aktywna,2005.17,0, , ,aktywna
,2006.59,2464,79.5,5.9,11101000,2006.93,0,0,0,aktywna,2006.25,0, , ,aktywna
,2007.65,2432,79.5,5.5,11101000,2007.99,0,0,0,aktywna,2007.29,0, , ,aktywna
,2008.70,2432,79.5,5.9,11101000,2009.04,0,0,0,aktywna,2008.32,0, , ,aktywna
,2009.69,2400,79.5,5.9,11101000,2010.04,0,0,0,aktywna,2009.37,0, , ,aktywna
,2010.74,2368,79.5,5.5,11101000,2011.10,0,0,0,aktywna,2010.41,0, , ,aktywna
,2011.79,2336,79.5,12.1,11101000,2012.15,0,0,0,aktywna,2011.46,0, , ,aktywna
,2012.86,2304,79.5,10.2,11101000,2013.18,0,0,0,aktywna,2012.51,0, , ,aktywna
,2013.85,2272,79.5,2.3,11101000,2014.18,0,0,0,aktywna,2013.52,0, , ,aktywna
,2014.85,2272,79.5,-3.1,11101000,2015.19,0,0,0,aktywna,2014.52,0, , ,aktywna
,2015.85,2272,79.5,-5.5,11101000,2016.20,0,0,0,aktywna,2015.51,0, , ,aktywna
,2016.86,2304,79.5,-6.6,11101000,2017.20,0,0,0,aktywna,2016.52,0, , ,aktywna
,2017.86,2304,79.5,-8.2,11101000,2018.18,0,0,0,aktywna,2017.52,0, , ,aktywna
,2018.89,2336,79.5,-7.8,11101000,2019.22,0,0,0,aktywna,2018.52,0, , ,aktywna
,2019.90,2336,79.5,-7.4,11101000,2020.25,0,0,0,aktywna,2019.56,0, , ,aktywna
,2020.92,2368,79.5,-6.3,11101000,2021.24,0,0,0,aktywna,2020.61,0, , ,aktywna
,2021.93,2400,79.5,-5.5,11101000,2022.29,0,0,0,aktywna,2021.57,0, , ,aktywna
,2023.02,2432,79.5,-3.9,11101000,2023.36,0,0,0,aktywna,2022.66,0, , ,aktywna
,2024.04,2464,79.5,-3.5,11101000,2024.37,0,0,0,aktywna,2023.69,0, , ,aktywna
,2025.08,2464,79.5,-2.7,11101000,2025.43,0,0,0,aktywna,2024.74,0, , ,aktywna
,2026.15,2464,79.5,1.6,11101000,2026.49,0,0,0,aktywna,2025.80,0, , ,aktywna
,2027.23,2496,79.5,4.7,11101000,2027.59,0,0,0,aktywna,2026.86,0, , ,aktywna
,2028.30,2496,79.5,12.9,11101000,2028.65,0,0,0,aktywna,2027.94,0, , ,aktywna
,2029.35,2464,79.5,15.6,11101000,2029.73,0,0,0,aktywna,2029.01,0, , ,aktywna
,2030.44,2464,79.5,17.2,11101000,2030.80,0,0,0,aktywna,2030.10,0, , ,aktywna
,2031.51,2464,79.5,16.4,11101000,2031.87,0,0,0,aktywna,2031.16,0, , ,aktywna
,2032.59,2496,79.5,13.7,11101000,2032.95,0,0,0,aktywna,2032.23,0, , ,aktywna
,2033.61,2496,79.5,10.2,11101000,2033.91,0,0,0,aktywna,2033.30,0, , ,aktywna
,2034.63,2464,79.5,9.0,11101000,2034.98,0,0,0,aktywna,2034.26,0, , ,aktywna
,2035.69,2464,79.5,5.5,11101000,2036.06,0,0,0,aktywna,2035.34,0, , ,aktywna
,2036.74,2464,79.5,5.1,11101000,2037.11,0,0,0,aktywna,2036.38,0, , ,aktywna
,2037.83,2432,79.5,5.9,11101000,2038.17,0,0,0,aktywna,2037.47,0, , ,aktywna
,2038.85,2432,79.5,7.8,11101001,2039.19,0,0,0,aktywna,2038.51,0, , ,aktywna
,2039.90,2400,79.5,8.6,11101000,2040.28,0,0,0,aktywna,2039.56,0, , ,aktywna
,2040.94,2400,79.5,9.0,11101000,2041.26,0,0,0,aktywna,2040.61,0, , ,aktywna
,2041.91,2368,79.5,6.6,11101000,2042.23,0,0,0,aktywna,2041.58,0, , ,aktywna
,2042.88,2368,79.5,4.7,11101000,2043.22,0,0,0,aktywna,2042.56,0, , ,aktywna
,2043.92,2368,79.5,-0.8,11101000,2044.26,0,0,0,aktywna,2043.57,0, , ,aktywna
,2044.97,2368,79.5,-2.7,11101000,2045.32,0,0,0,aktywna,2044.62,0, , ,aktywna
,2046.02,2336,79.5,-3.9,11101000,2046.35,0,0,0,aktywna,2045.66,0, , ,aktywna
,2047.01,2304,79.5,-5.1,11101000,2047.34,0,0,0,aktywna,2046.67,0, , ,aktywna
,2048.03,2304,79.5,-4.7,11101000,2048.37,0,0,0,aktywna,2047.69,0, , ,aktywna
,2049.05,2272,79.5,-1.2,11101000,2049.37,0,0,0,aktywna,2048.71,0, , ,aktywna
,2050.06,2240,79.5,-0.4,11101000,2050.40,0,0,0,aktywna,2049.71,0, , ,aktywna
,2051.08,2208,79.5,-1.2,11101000,2051.43,0,0,0,aktywna,2050.74,0, , ,aktywna
,2052.13,2208,79.5,-1.6,11101000,2052.48,0,0,0,aktywna,2051.78,0, , ,aktywna
,2053.18,2208,79.5,-1.6,11101000,2053.52,0,0,0,aktywna,2052.82,0, , ,aktywna
,2054.19,2208,79.5,-2.3,11101000,2054.51,0,0,0,aktywna,2053.85,0, , ,aktywna
,2055.20,2208,79.5,-2.3,11101000,2055.55,0,0,0,aktywna,2054.86,0, , ,aktywna
,2056.22,2176,79.5,-0.4,11101000,2056.58,0,0,0,aktywna,2055.88,0, , ,aktywna
,2057.26,2144,79.5,-0.4,11101000,2057.60,0,0,0,aktywna,2056.91,0, , ,aktywna
,2058.31,2144,79.5,1.6,11101000,2058.66,0,0,0,aktywna,2057.97,0, , ,aktywna
,2059.34,2112,79.5,2.7,11111100,2059.70,0,0,0,nieaktywna,2058.99,0, , ,nieaktywna
,2060.39,2048,78.0,0.0,11111100,2060.74,0,0,0,nieaktywna,2060.04,0, , ,nieaktywna
,2061.44,2016,78.0,0.0,11111100,2061.80,0,0,0,nieaktywna,2061.07,0, , ,nieaktywna
,2062.51,1952,78.0,0.0,11111110,2062.87,0,0,0,nieaktywna,2062.14,0, , ,nieaktywna
,2063.62,1856,78.0,0.0,11111110,2063.97,0,0,0,nieaktywna,2063.24,0, , ,nieaktywna
,2064.68,1760,78.0,0.0,11111110,2065.01,0,0,0,nieaktywna,2064.32,0, , ,nieaktywna
,2065.73,1696,78.0,0.0,11111110,2066.06,0,0,0,nieaktywna,2065.36,0, , ,nieaktywna
,2066.81,1600,78.0,0.0,11111110,2067.16,0,0,0,nieaktywna,2066.43,0, , ,nieaktywna
,2067.83,1536,78.0,0.0,11111110,2068.18,0,0,0,nieaktywna,2067.48,0, , ,nieaktywna
,2068.87,1472,78.0,0.0,11111110,2069.18,0,0,0,nieaktywna,2068.54,0, , ,nieaktywna
,2069.81,1120,78.0,0.0,11111110,2070.14,0,0,0,nieaktywna,2069.51,0, , ,nieaktywna
,2070.77,992,78.0,0.0,11111110,2071.06,0,0,0,nieaktywna,2070.49,0, , ,nieaktywna
,2071.67,864,78.0,-1.2,11111110,2071.97,0,0,0,aktywna,2071.37,0, , ,nieaktywna
,2072.59,864,78.0,0.4,11111110,2072.90,0,0,0,aktywna,2072.30,0, , ,aktywna
,2073.51,896,78.0,3.1,11111110,2073.80,0,0,0,aktywna,2073.21,0, , ,aktywna
,2074.43,896,78.0,5.1,11111110,2074.75,0,0,0,aktywna,2074.12,0, , ,aktywna
,2075.36,896,78.0,6.6,11111110,2075.67,0,0,0,aktywna,2075.06,0, , ,aktywna
,2076.28,896,78.0,7.0,11111110,2076.59,0,0,0,aktywna,2075.99,0, , ,aktywna
,2077.21,896,78.0,7.0,11111110,2077.53,0,0,0,aktywna,2076.91,0, , ,aktywna
,2078.16,896,78.0,6.6,11111110,2078.46,0,0,0,aktywna,2077.84,0, , ,aktywna
,2079.07,896,78.0,6.6,11111110,2079.38,0,0,0,aktywna,2078.76,0, , ,aktywna
,2079.97,896,78.0,5.9,11111110,2080.27,0,0,0,aktywna,2079.67,0, , ,aktywna
,2080.92,896,78.0,5.9,11111110,2081.23,0,0,0,aktywna,2080.60,0, , ,aktywna
,2081.89,864,78.0,5.9,11111110,2082.19,0,0,0,aktywna,2081.57,0, , ,aktywna
,2082.78,896,78.0,4.7,11111110,2083.08,0,0,0,aktywna,2082.48,0, , ,aktywna
,2083.71,896,78.0,2.7,11111110,2084.03,0,0,0,aktywna,2083.39,0, , ,aktywna
,2084.63,800,78.0,2.3,11111110,2084.89,0,0,0,aktywna,2084.33,0, , ,nieaktywna
,2085.48,800,78.0,0.8,11111110,2085.77,0,0,0,aktywna,2085.18,0, , ,aktywna
,2086.37,768,78.0,0.4,11111110,2086.67,0,0,0,aktywna,2086.07,0, , ,aktywna
,2087.27,800,78.0,-0.4,11111110,2087.56,0,0,0,aktywna,2086.98,0, , ,aktywna
,2088.15,768,78.0,0.0,11111110,2088.46,0,0,0,aktywna,2087.86,0, , ,aktywna
,2089.07,800,78.0,1.2,11111110,2089.38,0,0,0,aktywna,2088.77,0, , ,aktywna
,2089.97,768,78.0,1.6,11111110,2090.26,0,0,0,aktywna,2089.67,0, , ,aktywna
,2090.86,800,78.0,0.8,11111110,2091.16,0,0,0,aktywna,2090.56,0, , ,aktywna
,2091.76,800,78.0,0.0,11111110,2092.06,0,0,0,aktywna,2091.44,0, , ,aktywna
,2092.65,800,78.0,0.0,11111110,2092.95,0,0,0,aktywna,2092.36,0, , ,aktywna
,2093.59,768,78.0,0.0,11111110,2093.89,0,0,0,aktywna,2093.25,0, , ,aktywna
,2094.50,768,78.0,0.4,11111110,2094.78,0,0,0,aktywna,2094.20,0, , ,aktywna
,2095.40,768,78.0,0.0,11111110,2095.71,0,0,0,aktywna,2095.10,0, , ,aktywna
,2096.33,800,78.0,-0.4,11111110,2096.63,0,0,0,aktywna,2096.01,0, , ,aktywna
,2097.21,768,78.0,-0.4,11111110,2097.50,0,0,0,aktywna,2096.92,0, , ,aktywna
,2098.09,800,78.0,-0.4,11111110,2098.39,0,0,0,aktywna,2097.80,0, , ,aktywna
,2098.98,800,78.0,0.0,11111110,2099.29,0,0,0,aktywna,2098.69,0, , ,aktywna
,2099.89,800,78.0,0.8,11111110,2100.19,0,0,0,aktywna,2099.60,0, , ,aktywna
,2100.78,800,78.0,0.8,11111110,2101.09,0,0,0,aktywna,2100.49,0, , ,aktywna
,2101.70,768,78.0,0.8,11111110,2102.00,0,0,0,aktywna,2101.40,0, , ,aktywna
,2102.58,768,78.0,1.2,11111110,2102.86,0,0,0,aktywna,2102.29,0, , ,aktywna
,2103.46,800,78.0,1.2,11111110,2103.76,0,0,0,aktywna,2103.17,0, , ,aktywna
,2104.37,800,78.0,1.6,11111110,2104.66,0,0,0,aktywna,2104.06,0, , ,aktywna
,2105.25,800,78.0,1.2,11111110,2105.58,0,0,0,aktywna,2104.95,0, , ,aktywna
,2106.18,800,78.0,0.8,11111110,2106.49,0,0,0,aktywna,2105.89,0, , ,aktywna
,2107.09,800,78.0,0.8,11111110,2107.40,0,0,0,aktywna,2106.79,0, , ,aktywna
,2108.03,768,78.0,1.2,11111110,2108.33,0,0,0,aktywna,2107.72,0, , ,aktywna
,2108.93,800,78.0,1.2,11111110,2109.22,0,0,0,aktywna,2108.63,0, , ,aktywna
,2109.82,800,78.0,1.6,11111110,2110.15,0,0,0,aktywna,2109.52,0, , ,aktywna
,2110.74,800,78.0,1.2,11111110,2111.05,0,0,0,aktywna,2110.46,0, , ,aktywna
,2111.64,800,78.0,1.2,11111110,2111.94,0,0,0,aktywna,2111.33,0, , ,aktywna
,2112.54,800,78.0,0.8,11111110,2112.83,0,0,0,aktywna,2112.23,0, , ,aktywna
,2113.45,800,78.0,0.8,11111110,2113.74,0,0,0,aktywna,2113.14,0, , ,aktywna
,2114.34,768,78.0,0.4,11111110,2114.63,0,0,0,aktywna,2114.04,0, , ,aktywna
,2115.23,768,78.0,0.4,11111110,2115.53,0,0,0,aktywna,2114.92,0, , ,aktywna
,2116.13,768,78.0,0.4,11111110,2116.43,0,0,0,aktywna,2115.83,0, , ,aktywna
,2117.04,768,78.0,0.8,11111110,2117.35,0,0,0,aktywna,2116.73,0, , ,aktywna
,2117.94,800,78.0,0.4,11111110,2118.23,0,0,0,aktywna,2117.64,0, , ,aktywna
,2118.83,800,78.0,-0.4,11111110,2119.13,0,0,0,aktywna,2118.53,0, , ,aktywna
,2119.72,768,78.0,-1.2,11111110,2120.01,0,0,0,aktywna,2119.42,0, , ,aktywna
,2120.61,800,78.0,-1.2,11111110,2120.91,0,0,0,aktywna,2120.31,0, , ,aktywna
,2121.51,800,78.0,-0.4,11111110,2121.80,0,0,0,aktywna,2121.21,0, , ,aktywna
,2122.41,768,78.0,-0.4,11111110,2122.70,0,0,0,aktywna,2122.10,0, , ,aktywna
,2123.27,768,78.0,-0.4,11111110,2123.58,0,0,0,aktywna,2122.99,0, , ,aktywna
,2124.19,768,78.0,0.0,11111110,2124.47,0,0,0,aktywna,2123.88,0, , ,aktywna
,2125.07,768,78.0,0.0,11111110,2125.35,0,0,0,aktywna,2124.76,0, , ,aktywna
,2125.94,800,78.0,0.0,11111110,2126.24,0,0,0,aktywna,2125.65,0, , ,aktywna
,2126.84,800,78.0,0.0,11111110,2127.12,0,0,0,aktywna,2126.54,0, , ,aktywna
,2127.72,800,78.0,-0.4,11111110,2128.01,0,0,0,aktywna,2127.42,0, , ,aktywna
,2128.59,800,78.0,-0.8,11111110,2128.88,0,0,0,aktywna,2128.31,0, , ,aktywna
,2129.49,800,78.0,-0.8,11111110,2129.80,0,0,0,aktywna,2129.18,0, , ,aktywna
,2130.42,768,78.0,-0.4,11111110,2130.72,0,0,0,aktywna,2130.11,0, , ,aktywna
,2131.33,768,78.0,0.0,11111110,2131.61,0,0,0,aktywna,2131.02,0, , ,aktywna
,2132.21,800,78.0,-0.4,11111110,2132.50,0,0,0,aktywna,2131.90,0, , ,aktywna
,2133.12,768,78.0,-1.2,11111110,2133.42,0,0,0,aktywna,2132.80,0, , ,aktywna
,2134.01,800,78.0,-1.2,11111110,2134.31,0,0,0,aktywna,2133.71,0, , ,aktywna
,2134.93,800,78.0,-0.8,11111110,2135.23,0,0,0,aktywna,2134.62,0, , ,aktywna
,2135.80,800,78.0,-0.8,11111110,2136.11,0,0,0,aktywna,2135.52,0, , ,aktywna
,2136.72,768,78.0,-0.4,11111110,2137.01,0,0,0,aktywna,2136.42,0, , ,aktywna
,2137.63,800,78.0,-0.4,11111110,2137.91,0,0,0,aktywna,2137.31,0, , ,aktywna
,2138.51,768,78.0,-0.4,11111110,2138.80,0,0,0,aktywna,2138.20,0, , ,aktywna
,2139.41,768,78.0,-0.4,11111110,2139.70,0,0,0,aktywna,2139.10,0, , ,aktywna
,2140.30,800,78.0,-0.4,11111110,2140.60,0,0,0,aktywna,2139.99,0, , ,aktywna
,2141.20,800,78.0,0.0,11111110,2141.50,0,0,0,aktywna,2140.90,0, , ,aktywna
,2142.08,800,79.5,-0.4,11111110,2142.40,0,0,0,aktywna,2141.81,0, , ,aktywna
,2143.05,992,78.0,0.0,11101010,2143.43,0,0,0,aktywna,2142.69,0, , ,aktywna
,2144.10,1312,79.5,0.0,11101010,2144.41,0,0,0,aktywna,2143.77,0, , ,aktywna
,2145.06,1504,79.5,0.0,11101010,2145.42,0,0,0,aktywna,2144.73,0, , ,aktywna
,2146.16,1632,79.5,0.0,11111110,2146.46,0,0,0,nieaktywna,2145.77,0, , ,aktywna
,2147.10,1280,79.5,0.0,11101010,2147.41,0,0,0,aktywna,2146.77,0, , ,nieaktywna
,2148.06,1408,79.5,0.0,11101010,2148.32,0,0,0,aktywna,2147.74,0, , ,aktywna
,2149.01,1600,79.5,-1.2,11101010,2149.38,0,0,0,aktywna,2148.68,0, , ,aktywna
,2150.12,1824,79.5,0.4,11101010,2150.49,0,0,0,aktywna,2149.74,0, , ,aktywna
,2151.24,1952,79.5,5.9,11101010,2151.61,0,0,0,aktywna,2150.86,0, , ,aktywna
,2152.29,2112,79.5,6.3,11101000,2152.61,0,0,0,aktywna,2151.97,0, , ,aktywna
,2153.28,2176,79.5,-1.2,11101001,2153.62,0,0,0,nieaktywna,2152.95,0, , ,aktywna
,2154.31,2176,79.5,-1.2,11111101,2154.64,0,0,0,nieaktywna,2153.96,0, , ,nieaktywna
,2155.37,2080,79.5,0.0,11101001,2155.71,0,0,0,nieaktywna,2155.00,0, , ,nieaktywna
,2156.41,2080,79.5,-5.5,11101001,2156.75,0,0,0,aktywna,2156.07,0, , ,aktywna
,2157.43,2080,79.5,-6.3,11111101,2157.76,0,0,0,nieaktywna,2157.09,0, , ,aktywna
,2158.46,2016,79.5,0.0,11111101,2158.83,0,0,0,nieaktywna,2158.10,0, , ,nieaktywna
,2159.54,1920,79.5,0.0,11101011,2159.90,0,0,0,nieaktywna,2159.20,0, , ,nieaktywna
,2160.61,1952,79.5,0.0,11101011,2160.99,0,0,0,aktywna,2160.26,0, , ,aktywna
,2161.70,2016,79.5,1.6,11101001,2162.03,0,0,0,aktywna,2161.35,0, , ,aktywna
,2162.71,2240,79.5,4.7,11101001,2163.06,0,0,0,aktywna,2162.38,0, , ,aktywna
,2163.77,2592,79.5,0.0,11101001,2164.11,0,0,0,aktywna,2163.43,0, , ,aktywna
,2164.81,2144,79.5,0.0,11111101,2165.10,0,0,0,nieaktywna,2164.45,0, , ,nieaktywna
,2165.81,1792,81.0,0.0,11101011,2166.18,0,0,0,aktywna,2165.42,0, , ,nieaktywna
,2166.92,1888,79.5,-3.1,11101011,2167.27,0,0,0,aktywna,2166.56,0, , ,aktywna
,2168.01,1952,79.5,-6.6,11101011,2168.36,0,0,0,aktywna,2167.64,0, , ,aktywna
,2169.07,2016,79.5,-5.5,11101001,2169.42,0,0,0,aktywna,2168.72,0, , ,aktywna
,2170.11,2080,79.5,2.3,11101001,2170.45,0,0,0,aktywna,2169.77,0, , ,aktywna
,2171.14,2176,79.5,5.5,11101001,2171.49,0,0,0,aktywna,2170.80,0, , ,aktywna
,2172.14,2240,79.5,6.3,11101001,2172.50,0,0,0,aktywna,2171.81,0, , ,aktywna
,2173.16,2304,81.0,-2.0,11101001,2173.50,0,0,0,aktywna,2172.84,0, , ,aktywna
,2174.16,2304,79.5,-6.6,11111101,2174.48,0,0,0,nieaktywna,2173.82,0, , ,nieaktywna
,2175.14,2304,79.5,0.0,11111101,2175.49,0,0,0,nieaktywna,2174.80,0, , ,nieaktywna
,2176.18,2272,79.5,0.0,11111101,2176.52,0,0,0,nieaktywna,2175.83,0, , ,nieaktywna
,2177.20,2272,79.5,0.0,11111101,2177.52,0,0,0,nieaktywna,2176.86,0, , ,nieaktywna
,2178.20,2272,79.5,0.0,11101001,2178.52,0,0,0,nieaktywna,2177.85,0, , ,nieaktywna
,2179.17,2336,79.5,-5.1,11101001,2179.51,0,0,0,nieaktywna,2178.84,0, , ,nieaktywna
,2180.15,2368,79.5,-2.3,11101001,2180.46,0,0,0,nieaktywna,2179.85,0, , ,nieaktywna
,2181.12,2400,79.5,-3.1,11101001,2181.45,0,0,0,nieaktywna,2180.77,0, , ,nieaktywna
,2182.14,2432,79.5,-2.0,11101001,2182.47,0,0,0,nieaktywna,2181.77,0, , ,nieaktywna
,2183.12,2464,79.5,-2.0,11101001,2183.46,0,0,0,nieaktywna,2182.79,0, , ,nieaktywna
,2184.15,2496,79.5,-3.1,11101001,2184.49,0,0,0,nieaktywna,2183.82,0, , ,nieaktywna
,2185.16,2464,79.5,0.0,11111101,2185.51,0,0,0,nieaktywna,2184.85,0, , ,nieaktywna
,2186.17,2432,79.5,0.0,10111101,2186.52,0,0,0,nieaktywna,2185.83,0, , ,nieaktywna
,2187.18,2400,79.5,0.0,10111101,2187.50,0,0,0,nieaktywna,2186.85,0, , ,nieaktywna
,2188.17,2304,79.5,0.0,10111101,2188.50,0,0,0,nieaktywna,2187.84,0, , ,nieaktywna
,2189.10,1024,79.5,0.0,10111110,2189.42,0,0,0,nieaktywna,2188.81,0, , ,nieaktywna
,2190.05,928,79.5,0.0,10111110,2190.35,0,0,0,aktywna,2189.73,0, , ,aktywna
,2190.96,896,79.5,0.0,10111110,2191.26,0,0,0,aktywna,2190.66,0, , ,aktywna
,2191.88,896,79.5,-0.8,10111110,2192.19,0,0,0,aktywna,2191.58,0, , ,aktywna
